participant_id,fase,kanal,n_rep,theta_db,theta_se,mu_db,mu_se,beta_db,beta_se,otot_db,otot_se,theta_m2b_db,theta_m2b_se,mu_m2b_db,mu_m2b_se,beta_m2b_db,beta_m2b_se,gerakan,lolos_R2
P08,Naik,C3,3,2.817,2.977,1.707,4.089,1.294,2.433,1.552,1.89,0.827,0.099,-0.283,1.296,-0.697,0.83,Agem Kiri,True
P08,Naik,C4,2,4.065,2.778,1.867,1.524,0.53,1.437,-0.404,2.478,1.649,0.642,-0.549,0.612,-1.886,0.699,Agem Kiri,False
P08,Naik,F3,2,5.439,3.355,2.559,3.761,2.846,1.695,3.13,0.3,1.753,0.624,-1.128,1.029,-0.841,1.036,Agem Kiri,False
P08,Naik,F4,3,7.451,0.442,5.525,3.106,6.141,1.779,4.947,1.907,0.419,1.277,-1.507,2.225,-0.891,1.085,Agem Kiri,True
P08,Naik,F7,4,1.182,1.907,-0.356,1.727,0.82,1.584,0.631,1.126,0.219,0.639,-1.318,1.61,-0.143,0.668,Agem Kiri,True
P08,Naik,F8,3,9.567,1.125,8.809,1.487,7.043,1.978,6.213,2.316,0.925,1.04,0.166,1.26,-1.6,0.834,Agem Kiri,True
P08,Naik,Fp1,3,-0.642,3.46,-1.353,3.243,-1.632,3.118,-2.408,2.996,0.356,2.035,-0.355,1.444,-0.634,0.265,Agem Kiri,True
P08,Naik,Fp2,3,1.625,2.188,4.588,1.673,4.301,0.945,3.98,1.183,-2.312,1.315,0.651,0.445,0.364,0.47,Agem Kiri,True
P08,Naik,O1,3,0.556,2.503,-0.785,3.209,0.632,2.694,0.712,2.294,-0.004,0.468,-1.344,1.815,0.073,0.776,Agem Kiri,True
P08,Naik,O2,3,5.733,1.723,4.789,2.174,4.037,1.139,1.169,1.603,0.731,0.583,-0.212,1.072,-0.964,1.197,Agem Kiri,True
P08,Naik,P3,3,1.48,4.964,2.385,4.516,2.295,4.148,1.105,3.99,-0.76,0.659,0.144,1.097,0.055,0.783,Agem Kiri,True
P08,Naik,P4,2,13.928,1.132,9.764,2.063,5.619,0.256,4.665,1.119,3.423,0.013,-0.741,0.943,-4.886,1.375,Agem Kiri,False
P08,Naik,T3,4,-3.54,3.598,-3.191,3.225,-0.486,2.412,-0.842,2.318,-2.04,1.818,-1.691,0.67,1.014,0.581,Agem Kiri,True
P08,Naik,T4,4,9.821,2.82,12.054,2.312,10.088,3.063,8.109,3.546,-1.08,0.735,1.153,0.933,-0.813,1.187,Agem Kiri,True
P08,Naik,T5,3,-2.892,1.286,-4.907,2.122,-1.341,1.725,-2.229,1.318,-0.708,1.616,-2.723,1.622,0.843,0.66,Agem Kiri,True
P08,Naik,T6,2,8.392,0.922,3.939,1.565,2.967,0.584,-0.586,1.674,3.062,0.92,-1.391,1.567,-2.363,0.586,Agem Kiri,False
P08,Pasca-Naik,C3,4,5.611,1.295,3.178,0.647,3.084,0.53,2.376,0.743,1.525,0.89,-0.909,1.041,-1.002,0.609,Agem Kiri,True
P08,Pasca-Naik,C4,2,9.2,1.907,6.263,1.868,3.985,2.212,3.425,1.643,2.285,0.05,-0.652,0.09,-2.93,0.255,Agem Kiri,False
P08,Pasca-Naik,F3,3,4.304,2.662,4.316,0.459,2.37,0.458,2.152,0.439,0.463,2.053,0.475,0.761,-1.471,0.856,Agem Kiri,True
P08,Pasca-Naik,F4,4,9.143,1.835,6.724,0.839,7.314,1.428,6.582,1.384,1.129,0.41,-1.29,0.757,-0.7,0.316,Agem Kiri,True
P08,Pasca-Naik,F7,4,6.166,1.272,6.495,1.336,4.856,1.467,3.927,0.673,0.358,0.624,0.687,0.759,-0.952,0.732,Agem Kiri,True
P08,Pasca-Naik,F8,4,13.056,1.287,8.763,1.044,6.942,0.781,5.784,0.77,2.845,0.399,-1.448,1.168,-3.269,0.525,Agem Kiri,True
P08,Pasca-Naik,Fp1,3,1.61,1.737,0.045,1.012,2.41,0.414,2.621,0.294,-0.258,1.226,-1.823,0.37,0.541,0.575,Agem Kiri,True
P08,Pasca-Naik,Fp2,4,12.663,1.408,8.55,1.039,6.0,0.997,4.895,1.038,3.165,0.501,-0.948,1.081,-3.498,1.211,Agem Kiri,True
P08,Pasca-Naik,O1,3,7.689,3.636,4.728,2.083,1.644,0.373,1.642,0.562,2.687,1.3,-0.273,0.377,-3.357,2.048,Agem Kiri,True
P08,Pasca-Naik,O2,3,12.112,2.137,8.41,1.34,4.842,0.961,3.805,0.539,3.001,0.619,-0.7,0.872,-4.268,1.47,Agem Kiri,True
P08,Pasca-Naik,P3,4,2.075,2.791,1.473,0.923,1.539,0.899,1.512,0.886,-0.16,2.009,-0.763,0.544,-0.696,1.067,Agem Kiri,True
P08,Pasca-Naik,P4,3,9.807,0.731,7.434,0.979,5.338,0.562,3.871,0.956,2.238,0.144,-0.135,0.312,-2.231,0.497,Agem Kiri,True
P08,Pasca-Naik,T3,3,4.433,3.698,2.685,1.504,4.696,0.437,3.76,0.576,-0.183,2.187,-1.93,0.068,0.081,1.147,Agem Kiri,True
P08,Pasca-Naik,T4,4,13.362,1.84,10.059,1.686,7.096,1.605,4.302,1.089,2.714,0.855,-0.59,0.956,-3.552,1.013,Agem Kiri,True
P08,Pasca-Naik,T5,2,2.798,1.382,0.862,3.537,2.145,5.721,0.256,5.23,0.38,2.408,-1.556,0.253,-0.273,1.931,Agem Kiri,False
P08,Pasca-Naik,T6,4,8.919,1.584,5.042,1.497,2.428,0.679,1.896,0.356,2.846,0.82,-1.031,1.484,-3.644,1.498,Agem Kiri,True
P08,Pra-Gerak,C3,3,-1.616,2.335,-2.448,0.452,-5.169,0.69,-6.083,0.276,1.496,1.281,0.664,1.083,-2.057,0.445,Agem Kiri,True
P08,Pra-Gerak,C4,4,-1.237,2.354,-0.713,1.505,-1.344,1.239,-1.126,1.471,-0.286,1.112,0.238,0.456,-0.392,0.58,Agem Kiri,True
P08,Pra-Gerak,F3,2,-1.126,0.977,-1.139,1.063,-3.057,2.523,-3.172,2.98,0.794,0.618,0.78,0.532,-1.137,0.929,Agem Kiri,False
P08,Pra-Gerak,F4,4,1.256,1.451,0.49,1.227,0.363,1.058,0.307,0.99,0.353,0.758,-0.412,0.545,-0.54,0.788,Agem Kiri,True
P08,Pra-Gerak,F7,2,-0.2,0.553,-0.166,1.737,-2.309,0.985,-2.171,0.232,0.889,0.512,0.923,0.672,-1.22,0.08,Agem Kiri,False
P08,Pra-Gerak,F8,4,7.241,1.085,3.144,0.864,2.033,0.976,2.201,1.405,2.548,0.435,-1.55,1.052,-2.661,0.965,Agem Kiri,True
P08,Pra-Gerak,Fp1,2,-2.877,2.005,-2.886,0.275,-4.283,3.209,-5.605,2.668,0.459,0.176,0.451,2.105,-0.947,1.379,Agem Kiri,False
P08,Pra-Gerak,Fp2,4,2.328,1.304,1.359,1.383,0.961,1.721,-0.283,1.602,0.51,1.411,-0.459,0.748,-0.857,0.963,Agem Kiri,True
P08,Pra-Gerak,O1,3,-4.463,3.561,-4.873,3.494,-5.888,4.711,-5.766,4.63,0.471,1.198,0.061,0.676,-0.954,1.353,Agem Kiri,True
P08,Pra-Gerak,O2,4,0.141,0.627,-0.88,1.216,-0.092,0.962,-0.464,1.317,0.291,0.209,-0.731,0.82,0.057,0.378,Agem Kiri,True
P08,Pra-Gerak,P3,3,-6.65,1.424,-6.134,1.362,-6.773,1.154,-7.257,0.805,-0.107,0.291,0.409,0.525,-0.231,0.196,Agem Kiri,True
P08,Pra-Gerak,P4,4,3.144,2.085,0.275,1.726,-0.888,0.814,-2.242,0.593,2.062,0.546,-0.807,0.853,-1.97,0.834,Agem Kiri,True
P08,Pra-Gerak,T3,2,-2.704,6.661,-4.376,7.609,-4.34,6.807,-3.871,6.861,1.041,0.263,-0.631,0.685,-0.595,0.117,Agem Kiri,False
P08,Pra-Gerak,T4,4,8.534,1.752,4.876,1.272,2.875,0.681,1.547,0.503,2.824,0.417,-0.834,0.325,-2.834,0.817,Agem Kiri,True
P08,Pra-Gerak,T5,4,-3.712,3.64,-3.982,3.457,-4.265,3.21,-4.135,3.357,0.12,0.493,-0.15,0.946,-0.432,0.562,Agem Kiri,True
P08,Pra-Gerak,T6,4,-1.185,1.481,-2.818,0.603,-3.341,0.8,-3.512,1.062,1.173,0.775,-0.46,1.248,-0.983,0.378,Agem Kiri,True
P08,Tahan,C3,1,5.921,,6.465,,3.6,,3.404,,0.838,,1.382,,-1.482,,Agem Kiri,False
P08,Tahan,C4,1,3.601,,4.282,,0.852,,0.032,,0.7,,1.382,,-2.049,,Agem Kiri,False
P08,Tahan,F3,2,4.481,3.639,1.974,3.563,4.191,3.506,5.106,3.588,0.675,0.095,-1.832,0.019,0.386,0.038,Agem Kiri,False
P08,Tahan,F7,2,3.089,0.564,1.465,0.842,0.979,0.718,0.11,0.133,1.317,0.087,-0.308,0.19,-0.793,0.066,Agem Kiri,False
P08,Tahan,F8,2,7.675,1.107,6.257,0.741,3.76,0.128,2.779,0.056,1.773,0.369,0.356,0.002,-2.142,0.61,Agem Kiri,False
P08,Tahan,Fp1,2,3.199,1.337,0.727,0.85,1.139,0.338,1.613,0.611,1.617,0.583,-0.854,0.096,-0.443,0.417,Agem Kiri,False
P08,Tahan,Fp2,4,5.938,1.482,5.656,0.996,4.319,0.884,3.401,0.876,0.808,0.425,0.526,0.114,-0.811,0.297,Agem Kiri,True
P08,Tahan,O1,3,1.045,2.97,-0.177,2.549,-0.841,2.724,-0.55,2.839,1.181,0.315,-0.041,0.328,-0.705,0.332,Agem Kiri,True
P08,Tahan,O2,1,1.356,,1.964,,1.346,,0.882,,-0.168,,0.44,,-0.178,,Agem Kiri,False
P08,Tahan,P3,1,4.904,,3.722,,3.726,,3.592,,0.775,,-0.407,,-0.404,,Agem Kiri,False
P08,Tahan,P4,1,10.728,,8.64,,4.369,,2.706,,2.634,,0.545,,-3.726,,Agem Kiri,False
P08,Tahan,T3,3,-0.374,1.156,-0.528,1.207,0.126,1.449,0.446,1.25,-0.235,0.47,-0.389,0.114,0.265,0.27,Agem Kiri,True
P08,Tahan,T4,4,10.031,1.501,9.128,1.371,6.778,1.752,6.065,1.978,1.541,0.193,0.638,0.192,-1.712,0.382,Agem Kiri,True
P08,Tahan,T5,1,-2.749,,-3.926,,-4.505,,-4.77,,1.047,,-0.13,,-0.709,,Agem Kiri,False
P08,Tahan,T6,1,2.079,,3.123,,2.037,,1.367,,-0.275,,0.769,,-0.317,,Agem Kiri,False
P09,Berdiri,C3,3,1.436,3.117,0.549,1.485,1.507,1.265,2.364,1.057,-0.176,1.167,-1.064,1.546,-0.106,0.929,Agem Kiri,True
P09,Berdiri,C4,4,2.509,2.109,-0.111,2.177,0.643,2.378,0.365,2.504,0.855,0.631,-1.765,0.894,-1.011,1.146,Agem Kiri,True
P09,Berdiri,F3,3,-1.289,4.267,-1.468,2.91,-1.974,2.855,-1.292,2.729,0.014,0.736,-0.165,0.882,-0.672,1.087,Agem Kiri,True
P09,Berdiri,F4,4,1.82,3.386,2.674,4.013,1.68,3.722,0.922,2.675,-0.247,0.395,0.607,0.488,-0.387,0.69,Agem Kiri,True
P09,Berdiri,F7,3,3.526,0.895,3.473,0.344,1.779,0.75,1.347,1.223,0.354,0.302,0.301,0.34,-1.393,0.762,Agem Kiri,True
P09,Berdiri,Fp1,4,1.144,2.296,-0.628,0.701,1.048,0.831,1.302,0.735,-0.144,1.122,-1.916,1.045,-0.241,1.381,Agem Kiri,True
P09,Berdiri,Fp2,2,5.66,0.28,5.704,2.773,6.603,2.028,5.724,1.137,-0.406,1.182,-0.363,1.871,0.536,1.127,Agem Kiri,False
P09,Berdiri,O1,3,-4.181,2.691,-1.394,2.164,-2.5,2.054,-1.884,1.613,-1.172,0.364,1.615,0.332,0.509,0.307,Agem Kiri,True
P09,Berdiri,O2,3,0.256,3.656,0.811,3.337,1.09,2.009,0.829,2.267,-0.507,0.645,0.048,0.34,0.326,1.149,Agem Kiri,True
P09,Berdiri,P3,3,0.549,3.726,1.517,1.951,1.391,1.109,0.639,1.671,-0.912,1.702,0.056,1.245,-0.07,1.066,Agem Kiri,True
P09,Berdiri,P4,3,-1.533,3.999,-0.152,3.11,0.394,2.74,0.084,2.549,-1.187,1.148,0.193,0.262,0.74,1.487,Agem Kiri,True
P09,Berdiri,T3,4,-1.187,3.423,-1.878,1.689,-1.117,1.876,-0.548,1.817,-0.256,1.164,-0.948,1.276,-0.186,0.867,Agem Kiri,True
P09,Berdiri,T4,2,-5.393,1.238,-6.215,1.144,-5.193,0.767,-4.452,0.315,0.008,0.874,-0.813,1.508,0.208,1.13,Agem Kiri,False
P09,Berdiri,T5,3,1.893,4.056,0.435,2.838,0.951,1.56,0.633,1.017,0.108,1.284,-1.35,1.32,-0.834,1.826,Agem Kiri,True
P09,Berdiri,T6,3,0.57,3.019,1.926,2.805,2.609,2.894,3.222,2.391,-0.83,0.655,0.526,0.827,1.209,0.674,Agem Kiri,True
P09,Gerak,C3,3,-2.043,1.458,0.392,2.501,0.054,1.183,0.175,1.639,-1.44,0.415,0.995,1.049,0.657,0.553,Agem Kiri,True
P09,Gerak,C4,4,2.416,1.77,-0.575,2.071,-0.143,0.351,-0.73,0.225,0.862,0.87,-2.129,2.693,-1.696,1.021,Agem Kiri,True
P09,Gerak,F3,3,-7.375,1.024,-8.376,1.775,-2.783,0.962,-1.618,1.026,-1.842,0.615,-2.843,2.032,2.75,0.708,Agem Kiri,True
P09,Gerak,F4,4,-1.924,2.447,-0.922,2.202,-0.801,1.608,0.076,1.238,-0.638,0.522,0.364,0.626,0.485,0.79,Agem Kiri,True
P09,Gerak,F7,3,2.715,0.242,1.95,0.572,0.41,1.317,1.238,0.68,0.571,0.299,-0.194,0.409,-1.734,0.899,Agem Kiri,True
P09,Gerak,F8,2,-3.459,1.723,-0.09,1.381,-1.058,1.556,-0.335,2.213,-1.72,1.851,1.649,1.253,0.681,1.428,Agem Kiri,False
P09,Gerak,Fp1,4,-2.793,1.532,-0.718,1.081,0.287,1.048,0.022,1.362,-2.216,1.708,-0.141,1.011,0.864,0.609,Agem Kiri,True
P09,Gerak,Fp2,2,1.547,6.112,1.641,0.952,1.138,0.291,0.958,0.567,-1.051,2.769,-0.956,4.294,-1.459,3.051,Agem Kiri,False
P09,Gerak,O1,4,-2.034,2.204,-3.208,2.412,-2.314,1.294,-1.65,1.493,0.068,0.606,-1.106,0.541,-0.213,0.996,Agem Kiri,True
P09,Gerak,O2,4,-2.141,2.586,-1.564,0.505,-4.392,1.12,-3.208,0.967,0.069,0.699,0.646,1.41,-2.181,0.945,Agem Kiri,True
P09,Gerak,P3,4,-2.099,2.628,-0.912,1.297,-0.97,1.154,0.059,0.886,-1.506,1.741,-0.318,1.19,-0.376,1.666,Agem Kiri,True
P09,Gerak,P4,4,-3.601,2.22,-1.89,1.125,-5.247,1.186,-4.427,0.971,-0.43,0.808,1.28,1.567,-2.077,0.665,Agem Kiri,True
P09,Gerak,T3,4,-4.283,1.928,-1.661,1.759,-2.047,0.604,-1.865,1.084,-1.919,1.113,0.703,0.636,0.316,0.95,Agem Kiri,True
P09,Gerak,T4,4,-1.995,3.132,-4.189,3.975,-2.164,2.625,-0.782,1.891,0.222,0.477,-1.972,1.7,0.053,0.564,Agem Kiri,True
P09,Gerak,T5,4,-2.132,2.411,-1.18,2.03,-1.075,0.852,-0.829,1.02,-0.955,1.18,-0.003,1.092,0.102,0.934,Agem Kiri,True
P09,Gerak,T6,2,4.07,1.662,-0.791,5.92,0.651,0.689,1.962,0.125,0.975,0.349,-3.886,3.909,-2.444,1.322,Agem Kiri,False
P09,Naik,C3,2,4.658,3.452,5.021,3.703,2.849,1.922,3.535,3.312,0.259,0.271,0.622,0.522,-1.55,1.259,Agem Kiri,False
P09,Naik,C4,3,4.263,0.609,4.43,4.395,2.404,2.326,-0.319,2.526,-0.41,2.368,-0.242,2.665,-2.269,0.982,Agem Kiri,True
P09,Naik,F3,2,4.181,4.171,7.249,1.425,2.334,2.457,0.898,3.594,-0.741,1.354,2.328,1.392,-2.587,0.359,Agem Kiri,False
P09,Naik,F4,3,-0.863,2.782,1.389,1.346,1.829,1.255,0.565,0.45,-1.568,1.531,0.683,1.006,1.124,1.096,Agem Kiri,True
P09,Naik,F7,2,8.709,5.86,8.554,2.36,4.576,0.174,2.036,1.42,0.269,1.544,0.114,1.956,-3.864,4.142,Agem Kiri,False
P09,Naik,F8,4,2.702,3.917,4.208,2.358,2.572,1.322,3.608,1.43,-0.79,1.065,0.716,0.94,-0.92,1.749,Agem Kiri,True
P09,Naik,Fp1,2,2.148,3.314,6.756,0.929,0.328,0.152,-0.155,0.449,-1.139,1.871,3.469,0.514,-2.959,1.595,Agem Kiri,False
P09,Naik,Fp2,4,-2.102,3.2,2.603,3.08,1.063,1.134,0.294,1.069,-2.937,2.046,1.768,1.174,0.229,1.421,Agem Kiri,True
P09,Naik,O1,2,6.765,0.342,5.858,0.381,3.842,1.014,2.775,0.506,0.821,0.364,-0.086,0.36,-2.102,0.992,Agem Kiri,False
P09,Naik,O2,3,-3.856,1.696,-1.39,1.131,-0.364,1.048,-0.016,1.926,-1.808,0.453,0.658,0.604,1.684,0.35,Agem Kiri,True
P09,Naik,P3,2,5.366,2.117,7.64,0.501,3.067,1.081,-0.27,0.466,-0.177,1.164,2.097,1.454,-2.476,0.129,Agem Kiri,False
P09,Naik,P4,3,1.292,1.14,2.606,2.039,-0.619,0.158,0.84,0.591,-0.286,1.091,1.027,1.817,-2.197,0.524,Agem Kiri,True
P09,Naik,T3,1,6.262,,13.145,,4.327,,4.146,,-2.492,,4.391,,-4.426,,Agem Kiri,False
P09,Naik,T4,3,-5.423,0.957,-4.928,2.048,-4.844,1.595,-4.621,1.425,-0.526,1.117,-0.031,1.227,0.053,1.086,Agem Kiri,True
P09,Naik,T5,2,6.293,4.755,10.936,2.039,3.379,0.463,3.163,1.136,-1.267,1.939,3.376,0.777,-4.181,2.353,Agem Kiri,False
P09,Naik,T6,3,-0.633,2.609,1.591,2.037,-0.449,1.362,0.262,1.055,-0.958,1.137,1.266,1.249,-0.775,1.414,Agem Kiri,True
P09,Pasca-Naik,C3,2,5.534,1.437,4.963,0.046,2.763,1.628,0.969,0.609,0.69,0.951,0.119,0.44,-2.081,2.114,Agem Kiri,False
P09,Pasca-Naik,C4,2,2.857,2.896,3.318,2.176,0.522,3.128,-0.58,3.871,0.546,0.162,1.007,0.558,-1.79,0.394,Agem Kiri,False
P09,Pasca-Naik,F3,1,-0.329,,1.035,,-1.805,,-1.188,,-0.033,,1.33,,-1.51,,Agem Kiri,False
P09,Pasca-Naik,F4,2,1.795,3.559,1.637,3.227,0.057,3.132,-0.756,2.062,0.341,0.149,0.183,0.184,-1.397,0.279,Agem Kiri,False
P09,Pasca-Naik,F7,2,9.02,2.848,4.828,1.448,4.205,0.48,3.866,0.575,1.435,0.438,-2.757,0.961,-3.38,1.929,Agem Kiri,False
P09,Pasca-Naik,F8,2,2.124,1.993,1.032,0.76,0.436,0.465,-0.311,0.994,0.483,0.463,-0.609,0.77,-1.205,1.065,Agem Kiri,False
P09,Pasca-Naik,Fp1,2,2.342,2.623,1.479,0.946,-0.47,0.82,-1.15,1.634,0.826,1.795,-0.037,1.773,-1.987,1.647,Agem Kiri,False
P09,Pasca-Naik,O1,1,-2.129,,-0.635,,-1.385,,-4.341,,-0.526,,0.968,,0.218,,Agem Kiri,False
P09,Pasca-Naik,O2,1,-0.836,,-1.092,,-4.088,,-4.907,,0.754,,0.498,,-2.498,,Agem Kiri,False
P09,Pasca-Naik,P3,3,6.578,3.557,3.732,2.618,3.651,1.779,2.166,1.027,1.102,0.903,-1.744,0.357,-1.826,1.748,Agem Kiri,True
P09,Pasca-Naik,P4,2,3.056,4.828,3.92,2.589,0.486,4.532,0.349,3.892,0.226,0.686,1.09,1.553,-2.345,0.39,Agem Kiri,False
P09,Pasca-Naik,T3,2,-1.15,5.935,0.738,4.17,-1.487,3.89,-2.984,2.49,-0.501,1.275,1.387,0.49,-0.838,0.77,Agem Kiri,False
P09,Pasca-Naik,T4,1,-3.472,,-2.738,,-5.381,,-6.735,,0.103,,0.837,,-1.806,,Agem Kiri,False
P09,Pra-Gerak,C3,3,-2.72,0.711,-0.882,2.773,0.37,0.74,1.853,0.583,-1.808,0.404,0.03,1.747,1.283,0.704,Agem Kiri,True
P09,Pra-Gerak,C4,4,0.395,2.511,-0.324,0.933,-0.36,1.047,0.254,1.126,0.054,0.957,-0.664,1.0,-0.701,1.208,Agem Kiri,True
P09,Pra-Gerak,F3,3,-7.417,1.985,-5.666,0.094,-3.212,0.728,-2.137,0.556,-2.182,1.705,-0.431,0.325,2.023,0.98,Agem Kiri,True
P09,Pra-Gerak,F4,3,-1.635,4.004,-0.484,1.863,0.065,0.837,0.712,0.368,-1.154,1.458,-0.003,0.73,0.546,2.05,Agem Kiri,True
P09,Pra-Gerak,F7,4,3.142,3.342,3.857,1.692,2.22,1.343,2.112,0.73,-0.252,0.848,0.463,1.001,-1.174,1.25,Agem Kiri,True
P09,Pra-Gerak,F8,1,-4.461,,-0.945,,1.306,,1.832,,-2.691,,0.826,,3.077,,Agem Kiri,False
P09,Pra-Gerak,Fp1,4,-1.528,1.246,-2.503,1.067,0.93,0.922,1.773,0.762,-1.288,1.155,-2.263,1.332,1.171,0.35,Agem Kiri,True
P09,Pra-Gerak,Fp2,3,3.025,0.245,2.002,1.165,2.032,0.76,0.796,0.645,0.307,0.242,-0.716,1.072,-0.686,0.858,Agem Kiri,True
P09,Pra-Gerak,O1,4,0.153,1.217,-0.267,1.573,-1.104,1.589,-0.37,2.025,-0.004,0.867,-0.424,0.863,-1.261,1.647,Agem Kiri,True
P09,Pra-Gerak,O2,4,-1.325,2.752,-1.004,1.183,-3.045,1.304,-2.873,1.236,0.085,0.871,0.406,0.758,-1.635,0.772,Agem Kiri,True
P09,Pra-Gerak,P3,4,0.407,1.902,0.519,1.618,0.912,1.13,1.686,0.923,-0.331,0.556,-0.219,0.321,0.174,0.834,Agem Kiri,True
P09,Pra-Gerak,P4,3,-1.896,2.822,-1.246,1.636,-3.179,1.514,-3.784,1.103,-0.057,0.763,0.594,1.196,-1.339,1.023,Agem Kiri,True
P09,Pra-Gerak,T3,4,-0.112,1.238,-1.46,2.379,-1.283,0.936,-0.674,0.753,0.548,0.53,-0.8,1.188,-0.622,0.537,Agem Kiri,True
P09,Pra-Gerak,T4,3,-5.214,2.459,-4.085,2.511,-2.294,1.994,-1.423,1.172,-1.016,0.174,0.113,0.544,1.904,0.514,Agem Kiri,True
P09,Pra-Gerak,T5,4,-0.765,1.512,-1.365,1.639,-0.82,0.803,0.323,0.796,-0.16,0.749,-0.759,1.52,-0.215,0.702,Agem Kiri,True
P09,Pra-Gerak,T6,1,-3.576,,-5.374,,0.033,,1.966,,-0.643,,-2.44,,2.967,,Agem Kiri,False
P09,Tahan,C3,2,3.767,3.158,7.934,0.438,3.247,0.933,2.166,0.923,-1.497,2.029,2.67,1.567,-2.017,0.196,Agem Kiri,False
P09,Tahan,C4,3,3.128,2.691,2.848,1.778,1.786,1.341,1.317,0.983,0.417,0.653,0.137,0.358,-0.926,0.849,Agem Kiri,True
P09,Tahan,F3,2,5.277,0.107,9.05,0.843,5.458,0.668,4.195,0.644,-1.214,0.545,2.56,0.405,-1.032,0.23,Agem Kiri,False
P09,Tahan,F4,4,-2.2,0.973,0.124,0.889,-0.016,0.611,0.515,0.458,-1.192,0.345,1.132,0.585,0.991,0.736,Agem Kiri,True
P09,Tahan,F7,1,5.178,,6.794,,4.891,,2.096,,-0.303,,1.314,,-0.589,,Agem Kiri,False
P09,Tahan,F8,4,0.143,1.337,3.74,1.055,3.832,0.389,3.765,0.921,-2.056,0.769,1.54,0.525,1.632,0.811,Agem Kiri,True
P09,Tahan,Fp1,2,2.923,0.633,6.165,0.178,-0.149,0.83,-1.655,1.255,-0.029,0.145,3.213,0.309,-3.101,0.343,Agem Kiri,False
P09,Tahan,Fp2,4,1.822,1.452,2.782,0.823,0.51,0.716,-0.505,0.758,-0.104,0.374,0.856,0.438,-1.416,1.06,Agem Kiri,True
P09,Tahan,O1,2,4.652,4.032,8.036,0.222,4.175,0.82,4.293,0.916,-1.107,1.993,2.278,1.817,-1.584,1.219,Agem Kiri,False
P09,Tahan,O2,4,-0.163,2.343,0.959,2.554,1.815,2.207,0.916,1.524,-0.952,0.383,0.171,0.425,1.026,0.685,Agem Kiri,True
P09,Tahan,P3,2,3.907,0.507,8.133,1.633,3.804,0.143,2.382,0.074,-1.351,0.314,2.875,0.812,-1.454,0.964,Agem Kiri,False
P09,Tahan,P4,4,-1.274,1.862,0.401,1.587,-2.031,1.142,-2.211,1.256,-0.326,0.309,1.348,0.338,-1.083,0.871,Agem Kiri,True
P09,Tahan,T4,4,-5.972,0.912,-4.218,0.881,-3.151,0.929,-2.62,1.002,-1.155,0.135,0.6,0.492,1.667,0.523,Agem Kiri,True
P09,Tahan,T5,3,4.885,0.371,7.849,1.475,4.134,1.559,0.58,1.138,-0.802,0.914,2.163,0.803,-1.553,0.787,Agem Kiri,True
P09,Tahan,T6,4,-3.214,1.877,-0.792,1.908,0.117,0.422,0.564,0.462,-1.519,0.513,0.904,0.589,1.813,1.138,Agem Kiri,True
P31,Berdiri,C3,3,4.697,2.99,0.43,1.757,0.915,1.379,1.151,1.283,2.272,0.7,-1.996,0.605,-1.511,0.97,Agem Kiri,True
P31,Berdiri,C4,2,1.395,3.525,-1.395,4.142,-0.761,2.128,-0.373,2.23,1.628,0.359,-1.162,0.976,-0.528,1.039,Agem Kiri,False
P31,Berdiri,F3,3,3.952,2.316,2.979,2.58,1.735,1.726,1.846,1.614,0.91,0.425,-0.064,0.581,-1.308,1.376,Agem Kiri,True
P31,Berdiri,F4,3,3.293,3.888,0.375,2.8,0.735,2.066,1.271,2.308,1.628,0.877,-1.29,0.64,-0.93,0.983,Agem Kiri,True
P31,Berdiri,F7,3,2.648,0.321,0.112,0.627,-0.089,0.868,0.265,1.034,1.718,0.26,-0.818,0.082,-1.019,0.324,Agem Kiri,True
P31,Berdiri,F8,1,-2.946,,-3.646,,-0.31,,-1.272,,-1.08,,-1.78,,1.556,,Agem Kiri,False
P31,Berdiri,Fp1,3,-0.295,1.31,-4.545,1.23,-3.763,0.73,-3.222,0.554,2.334,0.34,-1.917,0.349,-1.135,0.374,Agem Kiri,True
P31,Berdiri,Fp2,2,3.895,0.421,0.928,0.282,0.979,0.977,1.491,0.697,1.722,0.2,-1.245,0.338,-1.194,0.356,Agem Kiri,False
P31,Berdiri,O1,3,-2.075,0.774,-3.612,1.237,-2.354,1.072,-2.48,1.141,0.483,0.582,-1.054,0.368,0.203,0.445,Agem Kiri,True
P31,Berdiri,O2,3,3.723,1.748,1.643,1.338,1.557,2.201,1.907,1.964,1.349,0.114,-0.732,0.446,-0.817,0.439,Agem Kiri,True
P31,Berdiri,P3,2,0.976,2.789,0.343,1.831,0.031,2.164,0.437,1.587,0.55,0.513,-0.083,0.445,-0.395,0.112,Agem Kiri,False
P31,Berdiri,P4,2,3.847,0.02,4.337,0.888,2.382,2.106,1.579,1.734,0.181,0.678,0.671,0.19,-1.285,1.408,Agem Kiri,False
P31,Berdiri,T3,3,2.807,2.252,-1.261,1.21,0.246,2.422,0.873,2.88,2.088,0.135,-1.98,0.935,-0.473,0.307,Agem Kiri,True
P31,Berdiri,T4,2,10.439,1.519,5.934,1.135,7.219,1.265,7.791,1.401,2.07,0.141,-2.435,0.243,-1.15,0.113,Agem Kiri,False
P31,Berdiri,T5,3,2.665,1.796,-0.439,2.027,-1.038,0.766,-0.982,1.341,2.095,0.222,-1.01,0.587,-1.608,0.994,Agem Kiri,True
