metode,gerakan,rep,fase,kanal,theta_db,mu_db,beta_db,n_potongan,participant_id,skema
TE,Agem Kiri,1,Berdiri,O1,-2.116,-0.348,0.004,8,P09,A_belahan
TE,Agem Kiri,1,Berdiri,O2,2.368,1.402,1.534,9,P09,A_belahan
TE,Agem Kiri,1,Berdiri,P3,0.865,-1.831,0.352,10,P09,A_belahan
TE,Agem Kiri,1,Berdiri,P4,4.43,2.672,1.597,10,P09,A_belahan
TE,Agem Kiri,1,Berdiri,T3,-0.34,-1.973,-0.083,10,P09,A_belahan
TE,Agem Kiri,1,Berdiri,T4,-7.637,-1.556,-0.741,3,P09,A_belahan
TE,Agem Kiri,1,Berdiri,T5,1.668,1.642,1.697,9,P09,A_belahan
TE,Agem Kiri,1,Gerak,C4,0.104,-0.465,-0.457,2,P09,A_belahan
TE,Agem Kiri,1,Gerak,F4,0.873,0.84,-0.186,2,P09,A_belahan
TE,Agem Kiri,1,Gerak,F7,1.967,1.471,-1.879,2,P09,A_belahan
TE,Agem Kiri,1,Gerak,Fp1,-1.833,-1.204,-2.781,2,P09,A_belahan
TE,Agem Kiri,1,Gerak,Fp2,0.378,2.493,0.03,2,P09,A_belahan
TE,Agem Kiri,1,Gerak,O1,2.581,1.92,-0.499,2,P09,A_belahan
TE,Agem Kiri,1,Gerak,O2,-4.102,1.65,-1.11,2,P09,A_belahan
TE,Agem Kiri,1,Gerak,P3,4.56,0.353,-1.269,2,P09,A_belahan
TE,Agem Kiri,1,Gerak,P4,0.945,3.341,0.48,2,P09,A_belahan
TE,Agem Kiri,1,Gerak,T3,0.17,3.282,-0.87,2,P09,A_belahan
TE,Agem Kiri,1,Gerak,T4,4.001,1.333,-0.241,2,P09,A_belahan
TE,Agem Kiri,1,Gerak,T5,0.366,4.146,0.187,2,P09,A_belahan
TE,Agem Kiri,1,Naik,C3,8.675,8.642,5.082,2,P09,A_belahan
TE,Agem Kiri,1,Naik,C4,3.895,-2.603,1.246,2,P09,A_belahan
TE,Agem Kiri,1,Naik,F3,8.912,8.129,4.151,2,P09,A_belahan
TE,Agem Kiri,1,Naik,F4,-7.929,-0.865,0.641,2,P09,A_belahan
TE,Agem Kiri,1,Naik,F7,3.085,6.713,4.541,2,P09,A_belahan
TE,Agem Kiri,1,Naik,F8,3.3,6.606,3.216,2,P09,A_belahan
TE,Agem Kiri,1,Naik,Fp1,4.187,8.834,1.441,2,P09,A_belahan
TE,Agem Kiri,1,Naik,Fp2,1.192,1.761,1.79,2,P09,A_belahan
TE,Agem Kiri,1,Naik,O1,5.451,8.707,7.909,2,P09,A_belahan
TE,Agem Kiri,1,Naik,O2,-3.474,-0.216,-0.795,2,P09,A_belahan
TE,Agem Kiri,1,Naik,P3,7.811,9.804,8.153,2,P09,A_belahan
TE,Agem Kiri,1,Naik,P4,-1.136,5.205,-1.144,2,P09,A_belahan
TE,Agem Kiri,1,Naik,T4,-4.102,-5.928,-6.597,2,P09,A_belahan
TE,Agem Kiri,1,Naik,T5,11.03,12.981,3.826,2,P09,A_belahan
TE,Agem Kiri,1,Naik,T6,-3.793,-2.128,-2.829,2,P09,A_belahan
TE,Agem Kiri,1,Tahan,C3,10.222,8.462,4.399,9,P09,A_belahan
TE,Agem Kiri,1,Tahan,C4,-1.316,-0.089,0.492,9,P09,A_belahan
TE,Agem Kiri,1,Tahan,F3,8.234,8.433,4.9,9,P09,A_belahan
TE,Agem Kiri,1,Tahan,F4,-1.758,-1.189,0.498,9,P09,A_belahan
TE,Agem Kiri,1,Tahan,F7,6.612,7.503,5.531,6,P09,A_belahan
TE,Agem Kiri,1,Tahan,F8,1.437,2.191,3.829,7,P09,A_belahan
TE,Agem Kiri,1,Tahan,Fp1,2.113,7.268,-0.112,9,P09,A_belahan
TE,Agem Kiri,1,Tahan,Fp2,5.661,4.226,0.372,9,P09,A_belahan
TE,Agem Kiri,1,Tahan,O1,5.382,9.798,4.105,6,P09,A_belahan
TE,Agem Kiri,1,Tahan,O2,-1.635,-0.9,1.544,9,P09,A_belahan
TE,Agem Kiri,1,Tahan,P3,11.41,10.687,6.292,9,P09,A_belahan
TE,Agem Kiri,1,Tahan,P4,3.406,3.899,0.262,9,P09,A_belahan
TE,Agem Kiri,1,Tahan,T4,-6.511,-4.48,-3.572,8,P09,A_belahan
TE,Agem Kiri,1,Tahan,T5,5.905,8.582,3.836,9,P09,A_belahan
TE,Agem Kiri,1,Tahan,T6,-7.974,-4.907,-0.54,9,P09,A_belahan
TE,Agem Kiri,2,Berdiri,C3,4.718,1.775,1.839,15,P09,A_belahan
TE,Agem Kiri,2,Berdiri,C4,7.631,5.266,2.883,12,P09,A_belahan
TE,Agem Kiri,2,Berdiri,F3,4.929,2.577,1.647,15,P09,A_belahan
TE,Agem Kiri,2,Berdiri,F4,6.661,7.471,6.149,13,P09,A_belahan
TE,Agem Kiri,2,Berdiri,F7,3.499,2.187,0.181,15,P09,A_belahan
TE,Agem Kiri,2,Berdiri,F8,3.147,6.594,3.974,4,P09,A_belahan
TE,Agem Kiri,2,Berdiri,Fp1,5.738,0.594,-1.015,15,P09,A_belahan
TE,Agem Kiri,2,Berdiri,Fp2,4.186,0.857,1.039,7,P09,A_belahan
TE,Agem Kiri,2,Berdiri,O1,7.288,2.237,0.783,11,P09,A_belahan
TE,Agem Kiri,2,Berdiri,O2,5.331,3.224,1.38,15,P09,A_belahan
TE,Agem Kiri,2,Berdiri,P3,5.305,4.98,2.485,15,P09,A_belahan
TE,Agem Kiri,2,Berdiri,P4,4.188,3.135,2.029,15,P09,A_belahan
TE,Agem Kiri,2,Berdiri,T3,7.409,1.23,2.213,15,P09,A_belahan
TE,Agem Kiri,2,Berdiri,T5,7.004,2.554,0.387,12,P09,A_belahan
TE,Agem Kiri,2,Berdiri,T6,2.881,6.902,9.022,2,P09,A_belahan
TE,Agem Kiri,2,Gerak,C3,-4.787,-2.665,-2.168,4,P09,A_belahan
TE,Agem Kiri,2,Gerak,C4,0.375,1.137,1.183,4,P09,A_belahan
TE,Agem Kiri,2,Gerak,F3,-5.359,-8.37,-2.147,4,P09,A_belahan
TE,Agem Kiri,2,Gerak,F4,5.288,1.941,2.43,4,P09,A_belahan
TE,Agem Kiri,2,Gerak,F7,2.765,0.855,0.2,4,P09,A_belahan
TE,Agem Kiri,2,Gerak,Fp1,-0.589,-3.579,0.652,4,P09,A_belahan
TE,Agem Kiri,2,Gerak,Fp2,-0.02,0.01,1.093,2,P09,A_belahan
TE,Agem Kiri,2,Gerak,O1,0.643,-0.896,-1.095,4,P09,A_belahan
TE,Agem Kiri,2,Gerak,O2,4.993,-0.494,-2.303,4,P09,A_belahan
TE,Agem Kiri,2,Gerak,P3,-1.014,-0.012,-4.158,4,P09,A_belahan
TE,Agem Kiri,2,Gerak,P4,2.935,-3.204,-3.934,4,P09,A_belahan
TE,Agem Kiri,2,Gerak,T3,-2.414,-1.756,-3.431,4,P09,A_belahan
TE,Agem Kiri,2,Gerak,T5,3.12,-0.68,0.09,4,P09,A_belahan
TE,Agem Kiri,2,Naik,C3,1.163,1.258,0.87,2,P09,A_belahan
TE,Agem Kiri,2,Naik,C4,0.271,-0.962,-1.694,2,P09,A_belahan
TE,Agem Kiri,2,Naik,F3,-0.018,5.797,-0.157,2,P09,A_belahan
TE,Agem Kiri,2,Naik,F4,-2.889,-6.613,-1.012,2,P09,A_belahan
TE,Agem Kiri,2,Naik,F7,14.295,10.671,4.673,2,P09,A_belahan
TE,Agem Kiri,2,Naik,Fp1,-1.148,5.782,0.403,2,P09,A_belahan
TE,Agem Kiri,2,Naik,Fp2,1.859,5.634,0.801,2,P09,A_belahan
TE,Agem Kiri,2,Naik,O1,6.997,5.31,2.75,2,P09,A_belahan
TE,Agem Kiri,2,Naik,P3,3.15,8.095,1.904,2,P09,A_belahan
TE,Agem Kiri,2,Naik,P4,-4.602,0.444,-2.265,2,P09,A_belahan
TE,Agem Kiri,2,Naik,T3,6.246,13.177,4.359,1,P09,A_belahan
TE,Agem Kiri,2,Naik,T4,-1.456,-4.787,-4.887,2,P09,A_belahan
TE,Agem Kiri,2,Naik,T5,1.533,8.873,2.895,2,P09,A_belahan
TE,Agem Kiri,2,Naik,T6,7.63,5.38,2.654,2,P09,A_belahan
TE,Agem Kiri,2,Tahan,C3,1.394,8.559,2.378,6,P09,A_belahan
TE,Agem Kiri,2,Tahan,C4,1.291,1.79,0.2,6,P09,A_belahan
TE,Agem Kiri,2,Tahan,F3,5.352,9.946,6.08,6,P09,A_belahan
TE,Agem Kiri,2,Tahan,F4,-4.028,-0.57,-2.396,6,P09,A_belahan
TE,Agem Kiri,2,Tahan,F8,2.913,5.368,3.155,6,P09,A_belahan
TE,Agem Kiri,2,Tahan,Fp1,3.622,6.316,0.612,6,P09,A_belahan
TE,Agem Kiri,2,Tahan,Fp2,-0.559,1.044,-1.434,6,P09,A_belahan
TE,Agem Kiri,2,Tahan,O1,8.7,8.276,4.705,6,P09,A_belahan
TE,Agem Kiri,2,Tahan,O2,6.728,8.281,7.13,5,P09,A_belahan
TE,Agem Kiri,2,Tahan,P3,5.382,9.924,3.757,6,P09,A_belahan
TE,Agem Kiri,2,Tahan,P4,-0.868,1.314,-3.317,6,P09,A_belahan
TE,Agem Kiri,2,Tahan,T4,-7.866,-5.126,-5.947,6,P09,A_belahan
TE,Agem Kiri,2,Tahan,T5,6.015,9.197,6.596,6,P09,A_belahan
TE,Agem Kiri,2,Tahan,T6,-0.845,2.285,-0.173,6,P09,A_belahan
TE,Agem Kiri,3,Berdiri,C3,-3.098,-0.832,0.277,11,P09,A_belahan
TE,Agem Kiri,3,Berdiri,C4,0.19,-1.578,-1.855,11,P09,A_belahan
TE,Agem Kiri,3,Berdiri,F3,-6.954,-7.097,-4.982,11,P09,A_belahan
TE,Agem Kiri,3,Berdiri,F4,-0.186,-0.121,-2.093,10,P09,A_belahan
TE,Agem Kiri,3,Berdiri,F7,6.094,5.626,4.15,11,P09,A_belahan
TE,Agem Kiri,3,Berdiri,F8,-2.033,-2.129,0.658,2,P09,A_belahan
TE,Agem Kiri,3,Berdiri,Fp1,-3.622,-0.688,1.783,11,P09,A_belahan
TE,Agem Kiri,3,Berdiri,Fp2,4.128,0.249,3.16,8,P09,A_belahan
TE,Agem Kiri,3,Berdiri,O1,-1.858,-4.329,-4.958,11,P09,A_belahan
TE,Agem Kiri,3,Berdiri,O2,-4.605,-5.961,-3.261,11,P09,A_belahan
TE,Agem Kiri,3,Berdiri,P3,-1.262,0.862,0.53,11,P09,A_belahan
TE,Agem Kiri,3,Berdiri,P4,-7.164,-5.34,-3.381,11,P09,A_belahan
TE,Agem Kiri,3,Berdiri,T3,-3.725,-3.634,-2.822,11,P09,A_belahan
TE,Agem Kiri,3,Berdiri,T4,-8.996,-7.419,-3.721,11,P09,A_belahan
TE,Agem Kiri,3,Berdiri,T5,-5.811,-4.66,-1.783,11,P09,A_belahan
TE,Agem Kiri,3,Berdiri,T6,-0.558,-1.375,0.362,4,P09,A_belahan
TE,Agem Kiri,3,Gerak,C3,-1.685,-1.636,0.253,3,P09,A_belahan
TE,Agem Kiri,3,Gerak,C4,4.558,2.427,-0.16,3,P09,A_belahan
TE,Agem Kiri,3,Gerak,F3,-8.318,-5.346,-4.713,3,P09,A_belahan
TE,Agem Kiri,3,Gerak,F4,-6.306,-2.506,-2.103,3,P09,A_belahan
TE,Agem Kiri,3,Gerak,F7,2.589,2.793,2.677,3,P09,A_belahan
TE,Agem Kiri,3,Gerak,F8,-3.87,1.961,1.182,3,P09,A_belahan
TE,Agem Kiri,3,Gerak,Fp1,-1.371,1.409,0.865,3,P09,A_belahan
TE,Agem Kiri,3,Gerak,O1,-5.883,-5.607,-1.779,3,P09,A_belahan
TE,Agem Kiri,3,Gerak,O2,-3.545,-1.369,-5.194,3,P09,A_belahan
TE,Agem Kiri,3,Gerak,P3,-4.717,0.655,-0.005,3,P09,A_belahan
TE,Agem Kiri,3,Gerak,P4,-5.811,-1.371,-5.748,3,P09,A_belahan
TE,Agem Kiri,3,Gerak,T3,-8.149,-3.132,-1.166,3,P09,A_belahan
TE,Agem Kiri,3,Gerak,T4,-10.112,-7.537,-6.192,3,P09,A_belahan
TE,Agem Kiri,3,Gerak,T5,-7.711,-2.856,-1.193,3,P09,A_belahan
TE,Agem Kiri,3,Gerak,T6,5.345,5.433,2.174,3,P09,A_belahan
TE,Agem Kiri,3,Naik,F8,-7.862,-2.805,-1.049,2,P09,A_belahan
TE,Agem Kiri,3,Naik,Fp2,-9.399,-5.909,-2.249,2,P09,A_belahan
TE,Agem Kiri,3,Naik,O2,-7.061,-3.881,-2.39,1,P09,A_belahan
TE,Agem Kiri,3,Tahan,F4,-2.617,1.091,0.148,5,P09,A_belahan
TE,Agem Kiri,3,Tahan,F7,8.864,10.009,4.379,1,P09,A_belahan
TE,Agem Kiri,3,Tahan,F8,-0.086,6.101,5.166,4,P09,A_belahan
TE,Agem Kiri,3,Tahan,Fp1,2.629,0.824,0.393,2,P09,A_belahan
TE,Agem Kiri,3,Tahan,Fp2,-0.643,2.125,1.265,4,P09,A_belahan
TE,Agem Kiri,3,Tahan,O2,-2.678,-2.54,-3.436,5,P09,A_belahan
TE,Agem Kiri,3,Tahan,P4,-7.555,-4.619,-5.592,5,P09,A_belahan
TE,Agem Kiri,3,Tahan,T4,-5.291,-3.461,-1.374,5,P09,A_belahan
TE,Agem Kiri,3,Tahan,T5,5.244,4.876,1.378,3,P09,A_belahan
TE,Agem Kiri,3,Tahan,T6,-5.633,-3.496,0.911,3,P09,A_belahan
TE,Agem Kiri,4,Berdiri,C3,-5.652,-1.518,0.067,6,P09,A_belahan
TE,Agem Kiri,4,Berdiri,C4,-0.482,-3.707,-3.968,15,P09,A_belahan
TE,Agem Kiri,4,Berdiri,F3,-7.954,-6.945,-4.548,8,P09,A_belahan
TE,Agem Kiri,4,Berdiri,F4,-4.133,-4.429,-3.083,9,P09,A_belahan
TE,Agem Kiri,4,Berdiri,F7,4.048,2.923,2.519,15,P09,A_belahan
TE,Agem Kiri,4,Berdiri,F8,-2.653,-4.373,-1.706,1,P09,A_belahan
TE,Agem Kiri,4,Berdiri,Fp1,-2.069,-1.911,1.795,15,P09,A_belahan
TE,Agem Kiri,4,Berdiri,Fp2,3.467,3.073,2.865,8,P09,A_belahan
TE,Agem Kiri,4,Berdiri,O1,-3.355,-2.313,-3.818,14,P09,A_belahan
TE,Agem Kiri,4,Berdiri,O2,-4.56,-4.533,-5.973,7,P09,A_belahan
TE,Agem Kiri,4,Berdiri,P3,0.882,-1.663,1.413,11,P09,A_belahan
TE,Agem Kiri,4,Berdiri,P4,-2.085,-2.133,-3.818,4,P09,A_belahan
TE,Agem Kiri,4,Berdiri,T3,-7.347,-6.19,-4.476,15,P09,A_belahan
TE,Agem Kiri,4,Berdiri,T4,-7.465,-9.183,-6.72,9,P09,A_belahan
TE,Agem Kiri,4,Berdiri,T5,-5.18,-4.776,-2.234,6,P09,A_belahan
TE,Agem Kiri,4,Berdiri,T6,-2.141,-1.699,0.278,13,P09,A_belahan
TE,Agem Kiri,4,Gerak,C3,-0.998,5.311,1.193,2,P09,A_belahan
TE,Agem Kiri,4,Gerak,C4,5.959,-6.886,-0.516,2,P09,A_belahan
TE,Agem Kiri,4,Gerak,F3,-7.969,-11.775,-1.981,2,P09,A_belahan
TE,Agem Kiri,4,Gerak,F4,-9.497,-7.384,-3.91,2,P09,A_belahan
TE,Agem Kiri,4,Gerak,F7,3.54,0.794,0.364,2,P09,A_belahan
TE,Agem Kiri,4,Gerak,F8,-1.463,-1.464,-2.43,2,P09,A_belahan
TE,Agem Kiri,4,Gerak,Fp1,-6.411,0.527,2.415,2,P09,A_belahan
TE,Agem Kiri,4,Gerak,Fp2,7.487,0.509,1.373,2,P09,A_belahan
TE,Agem Kiri,4,Gerak,O1,-3.426,-6.568,-5.114,2,P09,A_belahan
TE,Agem Kiri,4,Gerak,O2,-6.562,-2.543,-7.124,2,P09,A_belahan
TE,Agem Kiri,4,Gerak,P3,-5.905,-5.234,1.029,2,P09,A_belahan
TE,Agem Kiri,4,Gerak,P4,-6.828,-4.05,-8.485,2,P09,A_belahan
TE,Agem Kiri,4,Gerak,T3,-3.925,-4.683,-2.122,2,P09,A_belahan
TE,Agem Kiri,4,Gerak,T4,-6.547,-11.655,-6.19,2,P09,A_belahan
TE,Agem Kiri,4,Gerak,T5,-3.696,-5.526,-4.247,2,P09,A_belahan
TE,Agem Kiri,4,Gerak,T6,2.75,-6.451,0.148,2,P09,A_belahan
TE,Agem Kiri,4,Naik,C4,2.571,12.389,6.754,2,P09,A_belahan
TE,Agem Kiri,4,Naik,F4,1.112,2.492,3.496,2,P09,A_belahan
TE,Agem Kiri,4,Naik,F8,5.849,5.817,5.006,2,P09,A_belahan
TE,Agem Kiri,4,Naik,Fp2,-5.611,8.258,3.0,2,P09,A_belahan
TE,Agem Kiri,4,Naik,O2,-1.238,-0.852,1.233,2,P09,A_belahan
TE,Agem Kiri,4,Naik,P4,1.843,-1.647,-0.614,2,P09,A_belahan
TE,Agem Kiri,4,Naik,T4,-6.925,-1.702,-2.12,2,P09,A_belahan
TE,Agem Kiri,4,Naik,T6,-1.889,4.6,1.815,2,P09,A_belahan
TE,Agem Kiri,4,Tahan,C4,7.739,5.929,4.36,7,P09,A_belahan
TE,Agem Kiri,4,Tahan,F4,-6.348,-3.923,-0.282,7,P09,A_belahan
TE,Agem Kiri,4,Tahan,F7,4.229,2.754,2.796,3,P09,A_belahan
TE,Agem Kiri,4,Tahan,F8,-3.341,1.679,4.048,7,P09,A_belahan
TE,Agem Kiri,4,Tahan,Fp2,1.916,3.804,2.003,7,P09,A_belahan
TE,Agem Kiri,4,Tahan,O2,-2.839,-1.878,1.094,7,P09,A_belahan
TE,Agem Kiri,4,Tahan,P4,-3.067,-1.724,-1.309,7,P09,A_belahan
TE,Agem Kiri,4,Tahan,T4,-7.81,-6.94,-3.053,7,P09,A_belahan
TE,Agem Kiri,4,Tahan,T5,4.117,1.434,0.609,3,P09,A_belahan
TE,Agem Kiri,4,Tahan,T6,0.654,3.013,1.376,7,P09,A_belahan
TE,Ngeed,1,Berdiri,C3,-2.545,-2.501,-1.246,11,P09,A_belahan
TE,Ngeed,1,Berdiri,C4,2.598,2.288,-1.284,11,P09,A_belahan
TE,Ngeed,1,Berdiri,F3,-4.926,-5.951,-1.611,11,P09,A_belahan
TE,Ngeed,1,Berdiri,F4,-2.753,-2.948,-3.319,11,P09,A_belahan
TE,Ngeed,1,Berdiri,F7,2.557,2.309,-0.451,11,P09,A_belahan
TE,Ngeed,1,Berdiri,F8,3.519,-2.643,-0.158,1,P09,A_belahan
TE,Ngeed,1,Berdiri,Fp1,-2.137,0.118,1.966,11,P09,A_belahan
TE,Ngeed,1,Berdiri,Fp2,1.885,1.625,-0.883,11,P09,A_belahan
TE,Ngeed,1,Berdiri,O1,-0.39,-0.714,-2.047,6,P09,A_belahan
TE,Ngeed,1,Berdiri,O2,-2.927,-1.803,-3.219,11,P09,A_belahan
TE,Ngeed,1,Berdiri,P3,4.935,3.087,1.676,11,P09,A_belahan
TE,Ngeed,1,Berdiri,P4,-4.275,-3.467,-4.095,11,P09,A_belahan
TE,Ngeed,1,Berdiri,T4,2.359,4.058,2.992,11,P09,A_belahan
TE,Ngeed,1,Berdiri,T5,-1.267,-1.119,-0.75,11,P09,A_belahan
TE,Ngeed,1,Berdiri,T6,1.343,1.052,1.887,11,P09,A_belahan
TE,Ngeed,1,Gerak,C3,-2.559,-1.821,-1.801,2,P09,A_belahan
TE,Ngeed,1,Gerak,C4,-0.612,1.916,-5.124,1,P09,A_belahan
TE,Ngeed,1,Gerak,F3,-8.436,-2.302,-1.729,2,P09,A_belahan
TE,Ngeed,1,Gerak,F4,-1.44,0.257,-1.993,2,P09,A_belahan
TE,Ngeed,1,Gerak,F7,-1.353,2.633,-0.966,2,P09,A_belahan
TE,Ngeed,1,Gerak,F8,0.449,0.081,0.399,1,P09,A_belahan
TE,Ngeed,1,Gerak,Fp1,-2.133,-2.706,-0.912,2,P09,A_belahan
TE,Ngeed,1,Gerak,Fp2,-6.372,-4.791,-2.622,1,P09,A_belahan
TE,Ngeed,1,Gerak,O2,-3.644,-2.373,-4.832,1,P09,A_belahan
TE,Ngeed,1,Gerak,P4,-3.238,-2.696,-5.932,2,P09,A_belahan
TE,Ngeed,1,Gerak,T5,-3.498,-2.684,-2.115,2,P09,A_belahan
TE,Ngeed,1,Gerak,T6,-4.353,-3.776,-5.722,1,P09,A_belahan
TE,Ngeed,1,Naik,C3,-7.873,-0.874,-2.023,2,P09,A_belahan
TE,Ngeed,1,Naik,F3,-5.527,1.463,-1.16,2,P09,A_belahan
TE,Ngeed,1,Naik,F4,-10.266,-3.886,-2.762,2,P09,A_belahan
TE,Ngeed,1,Naik,F7,-5.755,-2.746,-3.978,2,P09,A_belahan
TE,Ngeed,1,Naik,Fp1,-1.189,-3.101,-0.737,2,P09,A_belahan
TE,Ngeed,1,Naik,Fp2,-13.338,-5.748,-0.636,2,P09,A_belahan
TE,Ngeed,1,Naik,O2,-10.058,-7.781,-12.001,2,P09,A_belahan
TE,Ngeed,1,Naik,P4,-15.976,-4.755,-6.796,2,P09,A_belahan
TE,Ngeed,1,Naik,T5,-10.296,-5.832,-4.63,2,P09,A_belahan
TE,Ngeed,1,Naik,T6,-12.93,-6.642,-4.752,2,P09,A_belahan
TE,Ngeed,1,Tahan,C3,-1.308,-3.944,-4.944,5,P09,A_belahan
TE,Ngeed,1,Tahan,F3,-3.755,-4.858,-0.856,5,P09,A_belahan
TE,Ngeed,1,Tahan,F4,-10.203,-8.615,-5.874,5,P09,A_belahan
TE,Ngeed,1,Tahan,F7,-4.009,-3.778,-2.267,5,P09,A_belahan
TE,Ngeed,1,Tahan,Fp1,0.878,-2.248,-2.643,5,P09,A_belahan
TE,Ngeed,1,Tahan,Fp2,-10.852,-8.715,-0.068,5,P09,A_belahan
TE,Ngeed,1,Tahan,O2,-10.973,-8.883,-8.141,5,P09,A_belahan
TE,Ngeed,1,Tahan,P4,-13.572,-6.245,-5.302,5,P09,A_belahan
TE,Ngeed,1,Tahan,T4,-13.207,-9.984,-3.302,1,P09,A_belahan
TE,Ngeed,1,Tahan,T5,-8.813,-8.185,-4.403,5,P09,A_belahan
TE,Ngeed,1,Tahan,T6,-9.557,-5.639,-2.791,5,P09,A_belahan
TE,Ngeed,2,Berdiri,F8,3.917,2.865,0.147,2,P09,A_belahan
TE,Ngeed,2,Berdiri,Fp2,4.878,1.664,0.496,3,P09,A_belahan
TE,Ngeed,2,Berdiri,O2,3.758,4.887,0.566,1,P09,A_belahan
TE,Ngeed,2,Berdiri,T4,2.035,3.142,2.205,2,P09,A_belahan
TE,Ngeed,2,Gerak,C3,0.735,-3.948,-0.72,2,P09,A_belahan
TE,Ngeed,2,Gerak,C4,6.758,5.509,0.97,2,P09,A_belahan
TE,Ngeed,2,Gerak,F3,-6.071,-0.748,-4.74,2,P09,A_belahan
TE,Ngeed,2,Gerak,F4,10.414,5.345,8.558,2,P09,A_belahan
TE,Ngeed,2,Gerak,F7,0.101,2.264,0.165,2,P09,A_belahan
TE,Ngeed,2,Gerak,Fp1,3.395,-0.274,1.493,2,P09,A_belahan
TE,Ngeed,2,Gerak,Fp2,2.792,0.959,-0.125,2,P09,A_belahan
TE,Ngeed,2,Gerak,O1,-9.652,-1.168,-6.015,2,P09,A_belahan
TE,Ngeed,2,Gerak,O2,-0.649,0.0,-2.138,2,P09,A_belahan
TE,Ngeed,2,Gerak,P3,-0.872,0.143,1.283,2,P09,A_belahan
TE,Ngeed,2,Gerak,P4,3.139,3.419,-1.723,2,P09,A_belahan
TE,Ngeed,2,Gerak,T5,0.353,-1.707,-3.016,2,P09,A_belahan
TE,Ngeed,2,Tahan,C3,-5.527,-7.293,-0.852,2,P09,A_belahan
TE,Ngeed,2,Tahan,F3,-11.129,-7.69,-6.167,3,P09,A_belahan
TE,Ngeed,2,Tahan,F7,-6.765,-1.732,-4.983,7,P09,A_belahan
TE,Ngeed,2,Tahan,Fp1,-7.155,-4.452,-1.548,5,P09,A_belahan
TE,Ngeed,2,Tahan,Fp2,-11.98,-11.971,-0.798,1,P09,A_belahan
TE,Ngeed,2,Tahan,P4,-9.196,-9.74,-0.027,1,P09,A_belahan
TE,Ngeed,2,Tahan,T5,-9.256,-8.086,-4.836,7,P09,A_belahan
TE,Ngeed,3,Berdiri,C3,-2.699,-4.856,1.82,10,P09,A_belahan
TE,Ngeed,3,Berdiri,C4,-0.91,-2.348,-0.74,11,P09,A_belahan
TE,Ngeed,3,Berdiri,F3,-6.728,-7.132,-3.567,11,P09,A_belahan
TE,Ngeed,3,Berdiri,F4,-1.173,-3.105,0.669,11,P09,A_belahan
TE,Ngeed,3,Berdiri,F7,0.208,3.299,2.446,11,P09,A_belahan
TE,Ngeed,3,Berdiri,F8,-2.611,-5.719,0.004,3,P09,A_belahan
TE,Ngeed,3,Berdiri,Fp1,-0.77,-2.221,2.656,11,P09,A_belahan
TE,Ngeed,3,Berdiri,Fp2,1.901,1.266,2.949,8,P09,A_belahan
TE,Ngeed,3,Berdiri,O1,0.409,0.511,-0.864,11,P09,A_belahan
TE,Ngeed,3,Berdiri,O2,-5.587,-4.852,0.247,11,P09,A_belahan
TE,Ngeed,3,Berdiri,P3,-2.756,0.181,1.16,11,P09,A_belahan
TE,Ngeed,3,Berdiri,P4,-5.112,-5.738,0.74,11,P09,A_belahan
TE,Ngeed,3,Berdiri,T3,-5.028,-5.988,-1.585,11,P09,A_belahan
TE,Ngeed,3,Berdiri,T4,1.514,-1.283,-0.033,11,P09,A_belahan
TE,Ngeed,3,Berdiri,T5,-2.411,-4.718,1.163,10,P09,A_belahan
TE,Ngeed,3,Berdiri,T6,-1.925,-6.961,2.623,3,P09,A_belahan
TE,Ngeed,3,Gerak,F4,-8.815,-5.137,-5.015,1,P09,A_belahan
TE,Ngeed,3,Gerak,Fp2,3.99,4.455,1.537,1,P09,A_belahan
TE,Ngeed,3,Gerak,O2,-3.631,-3.2,-5.092,1,P09,A_belahan
TE,Ngeed,3,Gerak,P4,3.877,3.878,-0.397,2,P09,A_belahan
TE,Ngeed,3,Gerak,T4,-10.333,-6.031,-8.944,1,P09,A_belahan
TE,Ngeed,3,Naik,C3,-1.813,0.59,1.59,2,P09,A_belahan
TE,Ngeed,3,Naik,F3,-7.706,-2.641,-0.832,2,P09,A_belahan
TE,Ngeed,3,Naik,F4,1.476,2.315,1.072,2,P09,A_belahan
TE,Ngeed,3,Naik,F7,-10.663,-2.949,-3.07,2,P09,A_belahan
TE,Ngeed,3,Naik,Fp1,-7.017,-2.095,1.111,2,P09,A_belahan
TE,Ngeed,3,Naik,Fp2,1.19,1.167,1.832,2,P09,A_belahan
TE,Ngeed,3,Naik,O2,-7.232,-3.992,-4.855,1,P09,A_belahan
TE,Ngeed,3,Naik,P4,4.079,-4.766,-2.3,2,P09,A_belahan
TE,Ngeed,3,Naik,T5,-6.277,-1.257,-4.32,2,P09,A_belahan
TE,Ngeed,3,Tahan,C3,-0.607,-0.524,-1.03,7,P09,A_belahan
TE,Ngeed,3,Tahan,C4,-3.938,-0.426,0.786,7,P09,A_belahan
TE,Ngeed,3,Tahan,F3,-6.735,-5.671,-3.437,7,P09,A_belahan
TE,Ngeed,3,Tahan,F4,3.032,3.698,4.796,7,P09,A_belahan
TE,Ngeed,3,Tahan,F7,-2.31,1.129,1.524,7,P09,A_belahan
TE,Ngeed,3,Tahan,Fp1,-1.646,0.684,1.665,7,P09,A_belahan
TE,Ngeed,3,Tahan,Fp2,-0.46,0.376,3.525,7,P09,A_belahan
