participant_id,kind,task,rep,phase,t0,channel,ptp_uv,flat_frac,clipping,label
P32,gerak,AGEM KANAN,3.0,TAHAN,314.65,C4,494.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,TAHAN,314.65,P4,542.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,TAHAN,314.65,O2,264.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,TAHAN,314.65,F8,621.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,TAHAN,314.65,T4,478.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,TAHAN,314.65,T6,545.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,Fp1,312.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,F3,213.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,C3,178.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,P3,186.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,O1,297.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,F7,377.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,T3,168.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,T5,263.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,Fp2,505.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,F4,409.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,C4,457.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,P4,317.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,O2,265.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,F8,360.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,T4,365.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,315.5,T6,366.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,Fp1,461.3,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,F3,258.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,C3,233.3,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,P3,236.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,O1,311.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,F7,393.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,T3,186.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,T5,263.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,Fp2,395.3,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,F4,332.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,C4,282.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,P4,269.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,O2,161.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,F8,366.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,T4,292.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,316.5,T6,273.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,Fp1,723.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,F3,677.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,C3,634.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,P3,632.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,O1,631.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,F7,652.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,T3,620.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,T5,644.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,Fp2,589.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,F4,660.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,C4,601.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,P4,607.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,O2,456.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,F8,639.3,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,T4,588.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,NAIK,317.5,T6,656.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,Fp1,729.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,F3,682.3,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,C3,440.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,P3,519.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,O1,597.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,F7,619.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,T3,599.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,T5,578.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,Fp2,684.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,F4,690.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,C4,624.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,P4,668.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,O2,628.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,F8,725.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,T4,635.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,3.0,POST,319.88,T6,640.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,324.8,Fp1,260.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,324.8,F3,0.0,1.0,False,datar
P32,gerak,AGEM KANAN,4.0,PRA,324.8,C3,0.9,1.0,False,datar
P32,gerak,AGEM KANAN,4.0,PRA,324.8,P3,8.2,1.0,False,datar
P32,gerak,AGEM KANAN,4.0,PRA,324.8,O1,48.1,0.5,False,datar
P32,gerak,AGEM KANAN,4.0,PRA,324.8,F7,76.5,0.0,False,ok
P32,gerak,AGEM KANAN,4.0,PRA,324.8,T3,18.8,0.6,False,datar
P32,gerak,AGEM KANAN,4.0,PRA,324.8,T5,91.5,0.0,False,ok
P32,gerak,AGEM KANAN,4.0,PRA,324.8,Fp2,119.1,0.0,False,tinggi
P32,gerak,AGEM KANAN,4.0,PRA,324.8,F4,190.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,324.8,C4,174.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,324.8,P4,152.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,324.8,O2,163.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,324.8,F8,196.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,324.8,T4,153.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,324.8,T6,138.9,0.0,False,tinggi
P32,gerak,AGEM KANAN,4.0,PRA,325.8,Fp1,410.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,325.8,F3,1.2,1.0,False,datar
P32,gerak,AGEM KANAN,4.0,PRA,325.8,C3,13.5,0.9,False,datar
P32,gerak,AGEM KANAN,4.0,PRA,325.8,P3,6.3,0.7,False,datar
P32,gerak,AGEM KANAN,4.0,PRA,325.8,O1,59.7,0.0,False,ok
P32,gerak,AGEM KANAN,4.0,PRA,325.8,F7,429.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,325.8,T3,31.0,0.7,False,datar
P32,gerak,AGEM KANAN,4.0,PRA,325.8,T5,217.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,325.8,Fp2,273.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,325.8,F4,421.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,325.8,C4,419.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,325.8,P4,297.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,325.8,O2,480.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,325.8,F8,538.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,325.8,T4,437.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,PRA,325.8,T6,400.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,Fp1,513.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,F3,529.4,0.3,False,datar
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,C3,66.1,0.4,False,datar
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,P3,162.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,O1,245.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,F7,214.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,T3,114.6,0.4,False,datar
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,T5,287.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,Fp2,586.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,F4,592.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,C4,591.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,P4,581.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,O2,505.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,F8,585.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,T4,580.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,326.8,T6,581.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,Fp1,730.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,F3,614.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,C3,277.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,P3,315.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,O1,425.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,F7,610.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,T3,465.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,T5,622.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,Fp2,606.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,F4,652.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,C4,723.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,P4,661.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,O2,683.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,F8,680.3,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,T4,624.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TURUN,327.8,T6,613.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,Fp1,731.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,F3,535.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,C3,618.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,P3,584.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,O1,559.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,F7,685.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,T3,551.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,T5,579.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,Fp2,683.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,F4,669.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,C4,680.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,P4,710.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,O2,592.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,F8,662.3,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,T4,579.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,328.4,T6,613.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,Fp1,690.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,F3,436.3,0.1,False,datar
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,C3,500.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,P3,510.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,O1,633.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,F7,552.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,T3,604.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,T5,691.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,Fp2,514.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,F4,440.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,C4,441.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,P4,470.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,O2,449.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,F8,527.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,T4,524.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,329.4,T6,458.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,Fp1,355.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,F3,43.8,0.5,False,datar
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,C3,9.7,0.7,False,datar
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,P3,14.8,0.6,False,datar
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,O1,79.3,0.0,False,ok
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,F7,234.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,T3,7.1,0.9,False,datar
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,T5,226.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,Fp2,319.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,F4,284.3,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,C4,207.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,P4,299.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,O2,224.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,F8,459.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,T4,469.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,TAHAN,330.4,T6,369.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,Fp1,469.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,F3,95.2,0.0,False,ok
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,C3,67.4,0.0,False,ok
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,P3,71.7,0.3,False,datar
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,O1,126.9,0.0,False,tinggi
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,F7,233.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,T3,51.7,0.3,False,datar
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,T5,209.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,Fp2,243.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,F4,274.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,C4,163.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,P4,185.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,O2,134.2,0.0,False,tinggi
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,F8,274.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,T4,223.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,331.8,T6,262.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,Fp1,693.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,F3,253.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,C3,148.4,0.0,False,tinggi
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,P3,182.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,O1,269.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,F7,353.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,T3,290.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,T5,317.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,Fp2,495.3,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,F4,586.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,C4,427.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,P4,432.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,O2,325.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,F8,541.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,T4,501.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,332.8,T6,416.3,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,Fp1,769.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,F3,713.3,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,C3,728.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,P3,763.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,O1,749.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,F7,697.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,T3,652.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,T5,748.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,Fp2,558.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,F4,559.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,C4,588.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,P4,588.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,O2,537.0,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,F8,794.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,T4,595.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,NAIK,333.8,T6,605.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,Fp1,791.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,F3,517.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,C3,457.5,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,P3,501.4,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,O1,502.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,F7,478.8,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,T3,466.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,T5,554.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,Fp2,576.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,F4,675.1,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,C4,429.9,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,P4,474.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,O2,352.6,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,F8,686.7,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,T4,455.2,0.0,False,ekstrem
P32,gerak,AGEM KANAN,4.0,POST,335.38,T6,438.0,0.0,False,ekstrem
P32,gerak,AGEM KIRI,3.0,PRA,340.45,Fp1,237.0,0.0,False,ekstrem
P32,gerak,AGEM KIRI,3.0,PRA,340.45,F3,88.0,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,340.45,C3,82.9,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,340.45,P3,117.7,0.0,False,tinggi
P32,gerak,AGEM KIRI,3.0,PRA,340.45,O1,132.9,0.0,False,tinggi
P32,gerak,AGEM KIRI,3.0,PRA,340.45,F7,90.2,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,340.45,T3,112.6,0.0,False,tinggi
P32,gerak,AGEM KIRI,3.0,PRA,340.45,T5,78.5,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,340.45,Fp2,146.4,0.0,False,tinggi
P32,gerak,AGEM KIRI,3.0,PRA,340.45,F4,68.6,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,340.45,C4,53.2,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,340.45,P4,82.9,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,340.45,O2,49.7,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,340.45,F8,156.1,0.0,False,ekstrem
P32,gerak,AGEM KIRI,3.0,PRA,340.45,T4,39.6,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,340.45,T6,74.6,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,341.45,Fp1,262.9,0.0,False,ekstrem
P32,gerak,AGEM KIRI,3.0,PRA,341.45,F3,71.4,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,341.45,C3,80.1,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,341.45,P3,101.3,0.0,False,tinggi
P32,gerak,AGEM KIRI,3.0,PRA,341.45,O1,97.6,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,341.45,F7,97.8,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,341.45,T3,107.7,0.0,False,tinggi
P32,gerak,AGEM KIRI,3.0,PRA,341.45,T5,89.5,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,341.45,Fp2,121.3,0.0,False,tinggi
P32,gerak,AGEM KIRI,3.0,PRA,341.45,F4,60.8,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,341.45,C4,50.4,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,341.45,P4,93.0,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,341.45,O2,76.7,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,341.45,F8,107.9,0.0,False,tinggi
P32,gerak,AGEM KIRI,3.0,PRA,341.45,T4,56.0,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,PRA,341.45,T6,87.7,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,Fp1,343.6,0.0,False,ekstrem
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,F3,120.2,0.0,False,tinggi
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,C3,76.2,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,P3,70.2,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,O1,89.5,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,F7,211.3,0.0,False,ekstrem
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,T3,100.9,0.0,False,tinggi
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,T5,98.4,0.0,False,ok
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,Fp2,543.6,0.0,False,ekstrem
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,F4,526.0,0.0,False,ekstrem
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,C4,401.5,0.0,False,ekstrem
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,P4,568.2,0.0,False,ekstrem
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,O2,369.6,0.0,False,ekstrem
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,F8,387.9,0.0,False,ekstrem
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,T4,384.3,0.0,False,ekstrem
P32,gerak,AGEM KIRI,3.0,TURUN,342.45,T6,453.1,0.0,False,ekstrem
