metode,gerakan,rep,fase,kanal,theta_db,mu_db,beta_db,n_potongan,participant_id,varian
TE,Agem Kanan,2,Gerak,T3,0.246,1.02,-0.21,2,P08,A4_robust_int
TE,Agem Kanan,2,Gerak,T4,2.509,6.366,-0.137,2,P08,A4_robust_int
TE,Agem Kanan,2,Gerak,T5,-1.364,-1.077,-3.388,1,P08,A4_robust_int
TE,Agem Kanan,2,Naik,F8,14.217,7.57,7.335,1,P08,A4_robust_int
TE,Agem Kanan,2,Naik,Fp1,3.56,-0.048,0.929,1,P08,A4_robust_int
TE,Agem Kanan,2,Naik,Fp2,-1.449,2.617,-1.075,2,P08,A4_robust_int
TE,Agem Kanan,2,Naik,O1,4.773,1.567,2.731,1,P08,A4_robust_int
TE,Agem Kanan,2,Naik,T4,6.998,2.422,2.424,1,P08,A4_robust_int
TE,Agem Kanan,2,Naik,T6,0.912,-3.069,-4.239,1,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,C3,-2.044,-0.419,-0.355,7,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,C4,2.761,3.121,2.313,12,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,F3,0.138,-0.519,1.96,5,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,F4,8.221,9.219,8.539,9,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,F7,0.725,-0.855,0.511,4,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,F8,11.84,9.636,5.5,11,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,Fp1,-0.231,-2.078,-0.508,9,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,Fp2,9.614,10.395,7.452,10,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,O1,-1.304,-1.646,-2.118,4,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,O2,-1.285,1.87,0.685,12,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,P3,-4.601,-3.066,-2.239,7,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,P4,8.846,7.0,8.573,12,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,T3,-2.279,0.358,0.619,4,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,T4,9.625,5.997,3.321,12,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,T5,-1.809,-1.191,-1.54,12,P08,A4_robust_int
TE,Agem Kanan,2,Tahan,T6,5.702,0.855,-1.976,12,P08,A4_robust_int
TE,Agem Kanan,3,Berdiri,C3,-4.884,-10.071,-10.173,3,P08,A4_robust_int
TE,Agem Kanan,3,Berdiri,C4,-0.279,1.685,0.332,10,P08,A4_robust_int
TE,Agem Kanan,3,Berdiri,F4,4.442,-0.911,-0.261,10,P08,A4_robust_int
TE,Agem Kanan,3,Berdiri,F8,7.782,5.687,0.503,10,P08,A4_robust_int
TE,Agem Kanan,3,Berdiri,Fp2,1.277,1.469,-0.62,10,P08,A4_robust_int
TE,Agem Kanan,3,Berdiri,O1,-11.058,-11.935,-10.816,2,P08,A4_robust_int
TE,Agem Kanan,3,Berdiri,O2,1.69,1.517,-1.374,10,P08,A4_robust_int
TE,Agem Kanan,3,Berdiri,P4,4.846,-2.746,-1.106,10,P08,A4_robust_int
TE,Agem Kanan,3,Berdiri,T4,10.235,7.923,2.969,10,P08,A4_robust_int
TE,Agem Kanan,3,Berdiri,T5,-9.013,-12.814,-11.571,5,P08,A4_robust_int
TE,Agem Kanan,3,Berdiri,T6,-0.954,-0.979,-3.532,10,P08,A4_robust_int
TE,Agem Kanan,3,Gerak,C3,-4.087,-12.048,-14.281,2,P08,A4_robust_int
TE,Agem Kanan,3,Gerak,C4,-5.893,-1.822,0.644,1,P08,A4_robust_int
TE,Agem Kanan,3,Gerak,F4,-1.597,-2.891,0.011,2,P08,A4_robust_int
TE,Agem Kanan,3,Gerak,F8,-0.965,-2.252,-2.054,2,P08,A4_robust_int
TE,Agem Kanan,3,Gerak,Fp2,-0.793,3.177,-4.898,2,P08,A4_robust_int
TE,Agem Kanan,3,Gerak,O1,-12.085,-11.949,-13.964,1,P08,A4_robust_int
TE,Agem Kanan,3,Gerak,O2,-0.683,-4.839,-2.088,1,P08,A4_robust_int
TE,Agem Kanan,3,Gerak,P4,3.598,-0.676,0.297,2,P08,A4_robust_int
TE,Agem Kanan,3,Gerak,T4,-0.907,-2.288,-1.549,1,P08,A4_robust_int
TE,Agem Kanan,3,Gerak,T5,-8.601,-8.956,-11.16,1,P08,A4_robust_int
TE,Agem Kanan,3,Gerak,T6,-0.991,-1.903,-2.858,1,P08,A4_robust_int
TE,Agem Kanan,3,Naik,C3,-5.456,-2.92,-7.145,2,P08,A4_robust_int
TE,Agem Kanan,3,Naik,C4,1.616,-1.537,1.002,2,P08,A4_robust_int
TE,Agem Kanan,3,Naik,F3,0.527,0.132,-3.01,2,P08,A4_robust_int
TE,Agem Kanan,3,Naik,F4,2.173,-0.656,-2.073,1,P08,A4_robust_int
TE,Agem Kanan,3,Naik,F7,-5.024,-5.752,-3.835,2,P08,A4_robust_int
TE,Agem Kanan,3,Naik,F8,8.317,2.091,1.818,1,P08,A4_robust_int
TE,Agem Kanan,3,Naik,Fp1,-2.91,-1.854,-4.705,2,P08,A4_robust_int
TE,Agem Kanan,3,Naik,Fp2,4.176,0.78,-0.98,1,P08,A4_robust_int
TE,Agem Kanan,3,Naik,O1,1.553,-0.312,-1.138,2,P08,A4_robust_int
TE,Agem Kanan,3,Naik,O2,-7.075,0.013,-5.054,1,P08,A4_robust_int
TE,Agem Kanan,3,Naik,P3,-7.128,-6.429,-8.501,2,P08,A4_robust_int
TE,Agem Kanan,3,Naik,P4,10.236,9.626,7.678,2,P08,A4_robust_int
TE,Agem Kanan,3,Naik,T3,3.631,-0.05,-3.036,2,P08,A4_robust_int
TE,Agem Kanan,3,Naik,T4,2.782,-0.147,2.334,1,P08,A4_robust_int
TE,Agem Kanan,3,Naik,T5,1.538,-0.344,0.31,2,P08,A4_robust_int
TE,Agem Kanan,3,Naik,T6,1.964,-7.387,-7.599,1,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,C3,-5.469,-6.616,-8.541,9,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,C4,0.929,1.663,1.751,9,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,F3,-4.901,-4.175,-5.043,9,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,F4,1.631,2.237,1.014,7,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,F7,-6.679,-7.771,-8.54,9,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,F8,10.342,9.891,5.45,9,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,Fp1,-3.344,-3.139,-4.944,9,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,Fp2,3.377,3.944,1.362,7,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,O1,-0.809,-1.151,-2.773,9,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,O2,-2.583,0.989,-2.033,9,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,P3,-3.988,-7.117,-7.872,9,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,P4,12.137,6.954,6.421,9,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,T3,-1.17,-5.437,-4.445,9,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,T4,9.513,9.061,7.376,9,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,T5,-2.493,-1.991,-2.226,9,P08,A4_robust_int
TE,Agem Kanan,3,Tahan,T6,2.573,-1.16,-5.813,8,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,C3,-3.763,-3.688,-5.279,10,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,C4,1.619,0.67,-0.419,10,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,F3,-1.561,-1.144,-4.016,6,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,F4,5.706,3.814,1.083,10,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,F7,-0.609,-1.072,-1.669,6,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,F8,8.549,4.625,3.618,10,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,Fp1,-4.184,-3.313,-4.229,6,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,Fp2,5.513,1.585,-0.948,9,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,O1,-6.509,-5.476,-7.203,10,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,O2,3.162,2.655,-0.112,10,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,P3,-5.801,-5.494,-7.739,8,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,P4,1.053,0.284,0.159,10,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,T3,-0.812,1.262,-1.067,6,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,T4,9.771,4.981,2.527,10,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,T5,-4.766,-5.192,-7.043,10,P08,A4_robust_int
TE,Agem Kanan,4,Berdiri,T6,3.01,-0.359,-1.717,10,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,C3,-1.502,-5.822,-1.568,2,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,C4,-0.173,0.924,-6.815,1,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,F3,-7.009,-7.525,-9.387,2,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,F4,4.647,-0.789,-1.666,2,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,F7,-4.714,-1.961,-8.523,2,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,F8,10.491,4.464,0.116,2,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,Fp1,-3.926,-12.58,-7.182,2,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,Fp2,0.841,-3.914,-3.686,1,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,O1,-2.864,-6.994,-7.644,2,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,O2,1.531,-2.346,-4.864,1,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,P3,-4.169,-5.365,-4.464,2,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,P4,1.304,-2.739,-1.178,2,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,T3,-5.549,-5.497,-1.503,2,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,T4,6.941,6.472,4.204,2,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,T5,-9.376,-8.347,-5.632,2,P08,A4_robust_int
TE,Agem Kanan,4,Gerak,T6,0.562,-3.119,-7.196,1,P08,A4_robust_int
TE,Agem Kanan,4,Naik,C3,0.897,1.374,4.896,2,P08,A4_robust_int
TE,Agem Kanan,4,Naik,C4,7.498,7.408,4.857,1,P08,A4_robust_int
TE,Agem Kanan,4,Naik,F3,-3.9,2.482,5.999,2,P08,A4_robust_int
TE,Agem Kanan,4,Naik,F4,11.746,10.309,7.639,1,P08,A4_robust_int
TE,Agem Kanan,4,Naik,F7,3.26,0.668,2.859,2,P08,A4_robust_int
TE,Agem Kanan,4,Naik,Fp1,0.845,1.229,-0.669,2,P08,A4_robust_int
TE,Agem Kanan,4,Naik,O1,-3.404,2.841,7.359,1,P08,A4_robust_int
TE,Agem Kanan,4,Naik,P3,-1.418,-3.941,-2.934,2,P08,A4_robust_int
TE,Agem Kanan,4,Naik,P4,10.419,9.859,3.927,1,P08,A4_robust_int
TE,Agem Kanan,4,Naik,T3,0.633,4.993,7.195,2,P08,A4_robust_int
TE,Agem Kanan,4,Naik,T5,1.83,0.812,6.606,2,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,C3,1.909,2.132,2.401,11,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,C4,7.631,6.286,2.999,8,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,F3,-0.74,-0.748,-0.04,11,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,F4,10.228,10.551,7.733,11,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,F7,-2.048,-1.533,-1.848,11,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,F8,14.345,13.523,9.108,8,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,Fp1,2.122,2.81,2.097,11,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,Fp2,10.131,11.137,5.975,11,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,O1,6.907,7.139,7.012,11,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,O2,5.676,8.822,6.312,11,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,P3,3.112,4.632,4.393,11,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,P4,7.276,7.922,3.795,8,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,T3,8.056,7.832,7.336,11,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,T4,18.59,16.108,12.876,7,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,T5,5.581,5.451,5.777,11,P08,A4_robust_int
TE,Agem Kanan,4,Tahan,T6,9.156,4.492,1.319,8,P08,A4_robust_int
TE,Agem Kiri,1,Berdiri,C3,-7.427,-5.937,-6.434,4,P08,A4_robust_int
TE,Agem Kiri,1,Berdiri,C4,-1.692,-2.115,-1.559,9,P08,A4_robust_int
TE,Agem Kiri,1,Berdiri,F4,1.685,1.425,2.797,9,P08,A4_robust_int
TE,Agem Kiri,1,Berdiri,F7,-7.372,-9.037,-8.961,3,P08,A4_robust_int
TE,Agem Kiri,1,Berdiri,F8,9.221,6.307,6.119,9,P08,A4_robust_int
TE,Agem Kiri,1,Berdiri,Fp1,-1.207,2.079,-0.715,3,P08,A4_robust_int
TE,Agem Kiri,1,Berdiri,Fp2,1.306,3.12,3.186,9,P08,A4_robust_int
TE,Agem Kiri,1,Berdiri,O1,-10.496,-11.61,-12.534,4,P08,A4_robust_int
TE,Agem Kiri,1,Berdiri,O2,0.122,-0.504,1.404,9,P08,A4_robust_int
TE,Agem Kiri,1,Berdiri,P3,-7.794,-5.862,-5.824,4,P08,A4_robust_int
TE,Agem Kiri,1,Berdiri,P4,-0.208,-1.982,-1.715,9,P08,A4_robust_int
TE,Agem Kiri,1,Berdiri,T3,-9.261,-11.199,-10.431,4,P08,A4_robust_int
TE,Agem Kiri,1,Berdiri,T4,11.248,7.127,3.499,9,P08,A4_robust_int
TE,Agem Kiri,1,Berdiri,T5,-5.627,-3.293,-4.335,7,P08,A4_robust_int
TE,Agem Kiri,1,Berdiri,T6,2.864,0.965,-1.224,9,P08,A4_robust_int
TE,Agem Kiri,1,Gerak,C4,-5.849,5.283,-0.287,2,P08,A4_robust_int
TE,Agem Kiri,1,Gerak,F4,1.743,-0.112,0.622,2,P08,A4_robust_int
TE,Agem Kiri,1,Gerak,F8,13.606,13.161,3.089,2,P08,A4_robust_int
TE,Agem Kiri,1,Gerak,Fp1,-1.011,-1.594,-2.738,1,P08,A4_robust_int
TE,Agem Kiri,1,Gerak,Fp2,6.231,8.8,3.055,2,P08,A4_robust_int
TE,Agem Kiri,1,Gerak,P4,3.806,5.701,-0.965,2,P08,A4_robust_int
TE,Agem Kiri,1,Gerak,T4,15.087,11.358,2.363,2,P08,A4_robust_int
TE,Agem Kiri,1,Gerak,T5,-1.219,-0.881,-0.865,1,P08,A4_robust_int
TE,Agem Kiri,1,Gerak,T6,3.997,8.543,-3.101,1,P08,A4_robust_int
TE,Agem Kiri,1,Naik,C3,2.057,-0.919,1.695,2,P08,A4_robust_int
TE,Agem Kiri,1,Naik,C4,11.991,7.648,6.521,1,P08,A4_robust_int
TE,Agem Kiri,1,Naik,F3,8.57,5.919,4.173,2,P08,A4_robust_int
TE,Agem Kiri,1,Naik,F4,8.568,0.403,3.157,2,P08,A4_robust_int
TE,Agem Kiri,1,Naik,F7,4.419,1.46,3.481,2,P08,A4_robust_int
TE,Agem Kiri,1,Naik,F8,7.708,8.812,3.946,2,P08,A4_robust_int
TE,Agem Kiri,1,Naik,Fp1,5.571,-0.781,0.869,2,P08,A4_robust_int
TE,Agem Kiri,1,Naik,O1,1.0,-2.942,3.473,2,P08,A4_robust_int
TE,Agem Kiri,1,Naik,O2,8.015,8.81,3.954,2,P08,A4_robust_int
TE,Agem Kiri,1,Naik,P3,-1.378,-1.943,1.741,2,P08,A4_robust_int
TE,Agem Kiri,1,Naik,P4,10.814,10.847,8.577,1,P08,A4_robust_int
TE,Agem Kiri,1,Naik,T3,-0.73,1.754,3.207,2,P08,A4_robust_int
TE,Agem Kiri,1,Naik,T4,13.241,13.331,12.123,1,P08,A4_robust_int
TE,Agem Kiri,1,Naik,T5,-1.908,-1.697,2.61,2,P08,A4_robust_int
TE,Agem Kiri,1,Naik,T6,8.028,6.163,4.139,1,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,C3,4.985,5.559,2.975,10,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,C4,7.728,8.182,7.671,1,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,F3,0.618,-1.99,0.317,8,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,F4,6.595,2.815,1.333,1,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,F7,2.531,0.627,0.274,10,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,F8,2.547,-1.759,2.523,1,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,Fp1,1.82,0.101,0.733,8,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,Fp2,5.314,4.814,3.293,6,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,O1,3.813,2.291,0.69,10,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,O2,2.996,2.663,-3.07,2,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,P3,3.682,3.132,2.862,10,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,P4,10.801,12.131,9.48,1,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,T3,1.263,0.514,0.651,10,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,T4,11.075,7.562,6.79,8,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,T5,-3.908,-4.754,-4.001,10,P08,A4_robust_int
TE,Agem Kiri,1,Tahan,T6,7.6,1.862,-0.621,2,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,C3,0.826,1.2,3.283,15,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,C4,10.255,9.406,7.012,15,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,F3,5.589,5.581,3.042,15,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,F4,3.494,3.413,1.781,15,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,F7,9.327,8.65,6.248,15,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,F8,7.802,6.483,3.607,15,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,Fp1,6.71,5.598,3.724,15,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,Fp2,8.554,7.425,5.203,15,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,O1,4.141,5.469,4.262,15,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,O2,4.127,1.618,1.65,15,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,P3,-0.575,1.548,2.352,15,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,P4,12.458,11.32,9.579,15,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,T3,7.093,8.061,5.484,15,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,T4,13.114,11.535,6.833,15,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,T5,7.499,8.069,5.211,15,P08,A4_robust_int
TE,Agem Kiri,2,Berdiri,T6,4.91,3.31,0.597,15,P08,A4_robust_int
TE,Agem Kiri,2,Gerak,C4,1.91,1.61,-0.382,2,P08,A4_robust_int
TE,Agem Kiri,2,Gerak,F4,8.979,6.135,4.887,2,P08,A4_robust_int
TE,Agem Kiri,2,Gerak,F7,6.89,-2.647,-1.882,2,P08,A4_robust_int
TE,Agem Kiri,2,Gerak,F8,10.653,6.327,4.199,2,P08,A4_robust_int
TE,Agem Kiri,2,Gerak,Fp1,9.43,-2.644,-0.17,1,P08,A4_robust_int
TE,Agem Kiri,2,Gerak,O1,-0.258,-5.969,-3.835,2,P08,A4_robust_int
TE,Agem Kiri,2,Gerak,O2,4.715,5.414,-4.657,2,P08,A4_robust_int
TE,Agem Kiri,2,Gerak,P4,4.935,2.418,-0.574,2,P08,A4_robust_int
TE,Agem Kiri,2,Gerak,T3,4.779,-3.374,-1.499,2,P08,A4_robust_int
TE,Agem Kiri,2,Gerak,T4,10.832,7.707,4.136,2,P08,A4_robust_int
TE,Agem Kiri,2,Gerak,T6,4.634,-4.934,-5.829,2,P08,A4_robust_int
TE,Agem Kiri,2,Naik,C3,6.948,8.586,4.275,2,P08,A4_robust_int
TE,Agem Kiri,2,Naik,F3,1.86,-1.602,0.783,2,P08,A4_robust_int
TE,Agem Kiri,2,Naik,F7,4.251,2.936,1.396,2,P08,A4_robust_int
TE,Agem Kiri,2,Naik,Fp1,-1.249,4.306,1.936,2,P08,A4_robust_int
TE,Agem Kiri,2,Naik,Fp2,-1.134,1.273,2.403,2,P08,A4_robust_int
TE,Agem Kiri,2,Naik,O1,4.809,5.638,3.376,2,P08,A4_robust_int
TE,Agem Kiri,2,Naik,P3,10.606,10.7,8.915,2,P08,A4_robust_int
TE,Agem Kiri,2,Naik,T3,4.856,3.258,4.049,2,P08,A4_robust_int
TE,Agem Kiri,2,Naik,T4,3.475,6.215,7.53,2,P08,A4_robust_int
TE,Agem Kiri,2,Naik,T5,0.15,-0.531,-0.654,2,P08,A4_robust_int
TE,Agem Kiri,2,Tahan,C3,9.959,7.038,8.044,10,P08,A4_robust_int
TE,Agem Kiri,2,Tahan,F3,7.895,5.136,7.33,11,P08,A4_robust_int
TE,Agem Kiri,2,Tahan,F7,3.659,2.31,1.709,11,P08,A4_robust_int
TE,Agem Kiri,2,Tahan,Fp1,4.495,1.801,1.408,11,P08,A4_robust_int
TE,Agem Kiri,2,Tahan,Fp2,9.286,8.043,4.7,9,P08,A4_robust_int
TE,Agem Kiri,2,Tahan,O1,4.409,2.633,3.092,11,P08,A4_robust_int
TE,Agem Kiri,2,Tahan,P3,6.841,5.435,4.401,11,P08,A4_robust_int
TE,Agem Kiri,2,Tahan,T3,0.652,1.165,2.504,11,P08,A4_robust_int
TE,Agem Kiri,2,Tahan,T4,13.48,12.624,9.08,7,P08,A4_robust_int
TE,Agem Kiri,2,Tahan,T5,-2.053,-1.248,-0.594,11,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,C3,2.106,-2.051,-1.971,10,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,C4,7.517,6.984,5.062,10,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,F3,1.513,1.956,-0.906,10,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,F4,10.082,4.736,5.652,10,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,F7,1.702,2.732,1.079,10,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,F8,11.618,8.601,6.172,10,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,Fp1,-0.885,1.552,1.56,10,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,Fp2,10.68,8.516,5.749,10,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,O1,5.447,3.308,4.548,10,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,O2,6.652,5.728,4.524,10,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,P3,-1.303,-0.248,-1.873,10,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,P4,6.503,3.047,1.991,10,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,T3,5.89,5.879,5.3,10,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,T4,10.616,9.694,4.752,10,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,T5,9.452,8.097,7.268,7,P08,A4_robust_int
TE,Agem Kiri,3,Berdiri,T6,5.842,0.719,1.181,10,P08,A4_robust_int
TE,Agem Kiri,3,Gerak,C3,3.671,-0.658,-6.843,2,P08,A4_robust_int
TE,Agem Kiri,3,Gerak,C4,1.336,-1.256,-2.944,1,P08,A4_robust_int
TE,Agem Kiri,3,Gerak,F3,3.033,-2.306,-2.004,2,P08,A4_robust_int
TE,Agem Kiri,3,Gerak,F4,9.996,5.365,3.758,2,P08,A4_robust_int
TE,Agem Kiri,3,Gerak,F7,5.05,0.962,-2.531,2,P08,A4_robust_int
TE,Agem Kiri,3,Gerak,F8,9.539,1.267,-0.432,1,P08,A4_robust_int
TE,Agem Kiri,3,Gerak,Fp1,-3.014,2.131,-6.455,2,P08,A4_robust_int
TE,Agem Kiri,3,Gerak,Fp2,5.555,5.942,-2.536,1,P08,A4_robust_int
TE,Agem Kiri,3,Gerak,O1,8.936,0.021,-1.885,2,P08,A4_robust_int
TE,Agem Kiri,3,Gerak,P3,0.461,-1.757,-6.56,2,P08,A4_robust_int
TE,Agem Kiri,3,Gerak,P4,-1.354,4.962,0.367,2,P08,A4_robust_int
TE,Agem Kiri,3,Gerak,T3,5.457,-0.22,-3.256,2,P08,A4_robust_int
TE,Agem Kiri,3,Gerak,T4,10.89,2.546,1.848,1,P08,A4_robust_int
TE,Agem Kiri,3,Gerak,T5,0.67,-5.896,-8.769,2,P08,A4_robust_int
TE,Agem Kiri,3,Gerak,T6,1.433,-2.516,-4.771,1,P08,A4_robust_int
TE,Agem Kiri,3,Naik,C3,4.254,-3.199,0.55,1,P08,A4_robust_int
TE,Agem Kiri,3,Naik,C4,4.505,0.265,1.34,2,P08,A4_robust_int
TE,Agem Kiri,3,Naik,F3,5.543,-3.456,0.916,1,P08,A4_robust_int
TE,Agem Kiri,3,Naik,F4,7.707,6.26,7.604,2,P08,A4_robust_int
TE,Agem Kiri,3,Naik,F7,-3.37,-0.818,-3.743,2,P08,A4_robust_int
TE,Agem Kiri,3,Naik,F8,10.778,4.34,4.5,1,P08,A4_robust_int
TE,Agem Kiri,3,Naik,Fp1,-6.373,-6.913,-7.904,1,P08,A4_robust_int
TE,Agem Kiri,3,Naik,Fp2,9.35,7.732,6.662,2,P08,A4_robust_int
TE,Agem Kiri,3,Naik,O1,-3.841,-4.774,-4.658,2,P08,A4_robust_int
TE,Agem Kiri,3,Naik,O2,1.913,-0.238,3.343,1,P08,A4_robust_int
TE,Agem Kiri,3,Naik,P3,-3.759,-4.043,-3.821,1,P08,A4_robust_int
TE,Agem Kiri,3,Naik,P4,13.094,10.634,4.383,2,P08,A4_robust_int
TE,Agem Kiri,3,Naik,T3,-5.411,-9.459,-5.999,2,P08,A4_robust_int
TE,Agem Kiri,3,Naik,T4,0.906,3.73,-0.701,1,P08,A4_robust_int
TE,Agem Kiri,3,Naik,T5,-0.385,-8.468,-3.169,2,P08,A4_robust_int
TE,Agem Kiri,3,Tahan,C4,1.598,3.968,1.751,6,P08,A4_robust_int
TE,Agem Kiri,3,Tahan,F4,6.97,8.254,8.384,6,P08,A4_robust_int
TE,Agem Kiri,3,Tahan,F7,2.223,7.34,4.338,7,P08,A4_robust_int
TE,Agem Kiri,3,Tahan,F8,8.782,6.998,3.888,11,P08,A4_robust_int
TE,Agem Kiri,3,Tahan,Fp1,-3.528,-1.227,-1.815,6,P08,A4_robust_int
TE,Agem Kiri,3,Tahan,Fp2,2.82,3.478,2.603,11,P08,A4_robust_int
TE,Agem Kiri,3,Tahan,O1,-1.455,3.089,0.13,7,P08,A4_robust_int
TE,Agem Kiri,3,Tahan,O2,0.756,0.928,3.045,7,P08,A4_robust_int
