metode,gerakan,rep,fase,kanal,theta_db,mu_db,beta_db,n_potongan,participant_id,varian
TE,Agem Kiri,3,Berdiri,F8,10.04,5.614,5.401,10,P08,T5_regresi_mata
TE,Agem Kiri,3,Berdiri,O1,7.101,3.225,4.466,10,P08,T5_regresi_mata
TE,Agem Kiri,3,Berdiri,O2,8.043,6.884,5.223,10,P08,T5_regresi_mata
TE,Agem Kiri,3,Berdiri,P3,-0.121,-0.213,-0.55,10,P08,T5_regresi_mata
TE,Agem Kiri,3,Berdiri,P4,9.514,5.208,4.485,10,P08,T5_regresi_mata
TE,Agem Kiri,3,Berdiri,T3,5.856,5.922,5.108,10,P08,T5_regresi_mata
TE,Agem Kiri,3,Berdiri,T4,8.838,7.384,4.159,10,P08,T5_regresi_mata
TE,Agem Kiri,3,Berdiri,T5,6.313,12.339,10.66,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Berdiri,T6,5.549,0.075,0.379,10,P08,T5_regresi_mata
TE,Agem Kiri,3,Gerak,C3,11.615,1.013,-4.51,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Gerak,C4,8.267,1.26,0.539,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Gerak,F3,4.732,-4.183,-2.581,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Gerak,F4,9.799,5.341,4.172,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Gerak,F7,1.954,5.506,-3.276,1,P08,T5_regresi_mata
TE,Agem Kiri,3,Gerak,F8,11.348,4.087,1.035,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Gerak,O1,7.37,-1.562,-8.503,1,P08,T5_regresi_mata
TE,Agem Kiri,3,Gerak,O2,13.589,7.445,-1.582,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Gerak,P3,5.79,-2.108,-8.081,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Gerak,P4,5.641,7.414,2.826,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Gerak,T3,7.363,-1.498,-0.886,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Gerak,T4,15.62,7.537,8.026,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Gerak,T5,10.002,3.045,-1.935,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Gerak,T6,1.38,-4.864,-5.512,1,P08,T5_regresi_mata
TE,Agem Kiri,3,Naik,C4,2.369,1.817,0.362,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Naik,F4,8.257,5.412,8.119,1,P08,T5_regresi_mata
TE,Agem Kiri,3,Naik,F7,-2.319,0.065,-2.838,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Naik,F8,11.084,6.842,7.072,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Naik,O1,-1.269,-4.284,-4.102,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Naik,O2,4.276,1.43,5.433,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Naik,P4,15.477,12.487,6.013,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Naik,T3,-1.938,-9.514,-5.166,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Naik,T4,6.829,10.287,3.641,2,P08,T5_regresi_mata
TE,Agem Kiri,3,Naik,T5,-2.013,-11.313,-5.003,1,P08,T5_regresi_mata
TE,Agem Kiri,3,Tahan,C4,4.377,5.306,1.365,4,P08,T5_regresi_mata
TE,Agem Kiri,3,Tahan,F7,2.252,8.246,4.077,7,P08,T5_regresi_mata
TE,Agem Kiri,3,Tahan,F8,8.202,6.452,4.216,11,P08,T5_regresi_mata
TE,Agem Kiri,3,Tahan,O1,-0.566,3.147,0.685,7,P08,T5_regresi_mata
TE,Agem Kiri,3,Tahan,O2,2.266,1.499,2.71,7,P08,T5_regresi_mata
TE,Agem Kiri,3,Tahan,P4,11.249,6.506,4.22,6,P08,T5_regresi_mata
TE,Agem Kiri,3,Tahan,T3,-5.808,-1.902,-2.554,7,P08,T5_regresi_mata
TE,Agem Kiri,3,Tahan,T4,8.169,6.82,3.407,11,P08,T5_regresi_mata
TE,Agem Kiri,3,Tahan,T6,8.368,5.191,-0.811,4,P08,T5_regresi_mata
TE,Agem Kiri,4,Berdiri,C3,3.771,0.355,-1.193,15,P08,T5_regresi_mata
TE,Agem Kiri,4,Berdiri,C4,2.023,6.067,6.06,15,P08,T5_regresi_mata
TE,Agem Kiri,4,Berdiri,F3,1.8,0.998,-0.066,15,P08,T5_regresi_mata
TE,Agem Kiri,4,Berdiri,F4,3.018,6.108,6.364,15,P08,T5_regresi_mata
TE,Agem Kiri,4,Berdiri,F7,0.412,0.711,1.345,15,P08,T5_regresi_mata
TE,Agem Kiri,4,Berdiri,F8,8.028,7.879,6.444,15,P08,T5_regresi_mata
TE,Agem Kiri,4,Berdiri,O1,4.211,7.239,7.271,13,P08,T5_regresi_mata
TE,Agem Kiri,4,Berdiri,O2,3.933,4.899,5.6,15,P08,T5_regresi_mata
TE,Agem Kiri,4,Berdiri,P3,-1.468,2.26,2.269,15,P08,T5_regresi_mata
TE,Agem Kiri,4,Berdiri,P4,3.089,2.748,3.982,15,P08,T5_regresi_mata
TE,Agem Kiri,4,Berdiri,T3,4.221,6.158,6.917,15,P08,T5_regresi_mata
TE,Agem Kiri,4,Berdiri,T4,7.84,3.913,4.919,15,P08,T5_regresi_mata
TE,Agem Kiri,4,Berdiri,T5,6.857,8.637,10.265,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Berdiri,T6,0.929,1.782,1.14,15,P08,T5_regresi_mata
TE,Agem Kiri,4,Gerak,C3,7.53,3.767,-1.082,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Gerak,C4,13.37,9.009,5.623,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Gerak,F3,6.85,1.326,-3.428,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Gerak,F4,13.243,8.426,5.035,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Gerak,F7,7.005,4.177,0.287,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Gerak,F8,10.29,10.826,6.598,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Gerak,O2,15.902,13.622,5.452,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Gerak,P3,5.122,-0.59,-4.044,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Gerak,P4,12.009,4.383,4.428,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Gerak,T3,9.055,6.677,5.147,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Gerak,T4,11.141,7.554,5.924,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Gerak,T6,10.167,2.943,2.589,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Naik,C3,-0.654,-3.549,-2.493,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Naik,C4,8.584,4.573,2.955,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Naik,F4,8.975,10.128,6.87,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Naik,F7,4.439,-5.095,2.482,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Naik,F8,10.349,10.997,10.64,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Naik,O2,3.894,1.983,1.67,1,P08,T5_regresi_mata
TE,Agem Kiri,4,Naik,P3,-2.179,-2.993,-4.709,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Naik,P4,13.775,9.031,6.782,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Naik,T3,5.021,-6.9,-1.806,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Naik,T4,15.708,17.971,18.619,1,P08,T5_regresi_mata
TE,Agem Kiri,4,Naik,T5,3.928,-1.789,-1.459,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Naik,T6,9.65,1.794,2.095,2,P08,T5_regresi_mata
TE,Agem Kiri,4,Tahan,C3,-11.368,-4.963,-6.462,3,P08,T5_regresi_mata
TE,Agem Kiri,4,Tahan,C4,3.036,3.91,0.941,11,P08,T5_regresi_mata
TE,Agem Kiri,4,Tahan,F4,5.929,0.115,1.667,3,P08,T5_regresi_mata
TE,Agem Kiri,4,Tahan,F8,6.361,4.727,2.987,10,P08,T5_regresi_mata
TE,Agem Kiri,4,Tahan,O1,2.652,-3.702,-4.902,11,P08,T5_regresi_mata
TE,Agem Kiri,4,Tahan,O2,1.541,1.347,0.431,11,P08,T5_regresi_mata
TE,Agem Kiri,4,Tahan,P3,-5.515,-11.606,-6.706,3,P08,T5_regresi_mata
TE,Agem Kiri,4,Tahan,P4,11.19,8.645,4.873,11,P08,T5_regresi_mata
TE,Agem Kiri,4,Tahan,T3,4.134,-1.973,-1.742,5,P08,T5_regresi_mata
TE,Agem Kiri,4,Tahan,T4,7.928,7.442,4.397,8,P08,T5_regresi_mata
TE,Agem Kiri,4,Tahan,T5,4.746,-2.179,-3.9,9,P08,T5_regresi_mata
TE,Agem Kiri,4,Tahan,T6,2.475,3.131,1.789,11,P08,T5_regresi_mata
TE,Ngeed,1,Berdiri,C3,3.384,-3.092,-3.504,4,P08,T5_regresi_mata
TE,Ngeed,1,Berdiri,C4,1.583,-3.671,-1.315,11,P08,T5_regresi_mata
TE,Ngeed,1,Berdiri,F3,-0.876,-5.177,-4.535,2,P08,T5_regresi_mata
TE,Ngeed,1,Berdiri,F4,-0.812,1.852,0.374,7,P08,T5_regresi_mata
TE,Ngeed,1,Berdiri,F7,-2.913,-1.766,-4.731,9,P08,T5_regresi_mata
TE,Ngeed,1,Berdiri,F8,2.235,4.17,3.678,13,P08,T5_regresi_mata
TE,Ngeed,1,Berdiri,O1,-1.455,-6.261,-6.234,6,P08,T5_regresi_mata
TE,Ngeed,1,Berdiri,O2,1.148,0.718,1.587,8,P08,T5_regresi_mata
TE,Ngeed,1,Berdiri,P3,1.195,-5.519,-4.998,3,P08,T5_regresi_mata
TE,Ngeed,1,Berdiri,P4,-1.455,-2.459,-1.738,9,P08,T5_regresi_mata
TE,Ngeed,1,Berdiri,T3,1.574,-3.925,-3.961,9,P08,T5_regresi_mata
TE,Ngeed,1,Berdiri,T4,-1.201,2.864,0.636,13,P08,T5_regresi_mata
TE,Ngeed,1,Berdiri,T5,-0.287,-6.183,-7.364,6,P08,T5_regresi_mata
TE,Ngeed,1,Berdiri,T6,-3.763,-3.237,-3.485,8,P08,T5_regresi_mata
TE,Ngeed,1,Gerak,C3,3.663,0.897,2.326,3,P08,T5_regresi_mata
TE,Ngeed,1,Gerak,F3,1.076,-2.928,-1.581,3,P08,T5_regresi_mata
TE,Ngeed,1,Gerak,F7,-1.594,3.913,0.084,3,P08,T5_regresi_mata
TE,Ngeed,1,Gerak,F8,1.351,-3.539,-6.758,3,P08,T5_regresi_mata
TE,Ngeed,1,Gerak,O1,5.815,-0.757,3.332,3,P08,T5_regresi_mata
TE,Ngeed,1,Gerak,P3,6.222,6.432,4.585,3,P08,T5_regresi_mata
TE,Ngeed,1,Gerak,T3,0.522,3.423,0.515,3,P08,T5_regresi_mata
TE,Ngeed,1,Gerak,T4,4.894,0.601,-2.849,3,P08,T5_regresi_mata
TE,Ngeed,1,Naik,C3,2.933,3.264,5.654,2,P08,T5_regresi_mata
TE,Ngeed,1,Naik,F3,-4.415,-1.169,-4.33,2,P08,T5_regresi_mata
TE,Ngeed,1,Naik,F7,-1.029,-0.87,1.783,2,P08,T5_regresi_mata
TE,Ngeed,1,Naik,O1,-3.058,0.009,1.487,2,P08,T5_regresi_mata
TE,Ngeed,1,Naik,P3,2.92,0.591,8.352,1,P08,T5_regresi_mata
TE,Ngeed,1,Naik,T3,0.141,1.463,3.724,2,P08,T5_regresi_mata
TE,Ngeed,1,Tahan,C4,-6.2,-6.486,-7.119,1,P08,T5_regresi_mata
TE,Ngeed,1,Tahan,F3,3.712,3.93,4.334,2,P08,T5_regresi_mata
TE,Ngeed,1,Tahan,F7,-6.217,-0.793,-1.128,4,P08,T5_regresi_mata
TE,Ngeed,1,Tahan,F8,2.865,-1.704,-6.552,3,P08,T5_regresi_mata
TE,Ngeed,1,Tahan,O1,-4.109,-1.786,-0.354,4,P08,T5_regresi_mata
TE,Ngeed,1,Tahan,T3,-5.39,-5.197,-5.12,4,P08,T5_regresi_mata
TE,Ngeed,1,Tahan,T4,4.984,2.349,-1.774,3,P08,T5_regresi_mata
TE,Ngeed,2,Berdiri,C3,3.715,-2.079,4.281,7,P08,T5_regresi_mata
TE,Ngeed,2,Berdiri,C4,-6.737,-3.427,0.959,11,P08,T5_regresi_mata
TE,Ngeed,2,Berdiri,F3,-4.43,-4.985,0.803,6,P08,T5_regresi_mata
TE,Ngeed,2,Berdiri,F4,1.214,-1.288,3.497,10,P08,T5_regresi_mata
TE,Ngeed,2,Berdiri,F7,-4.192,-7.669,-5.432,11,P08,T5_regresi_mata
TE,Ngeed,2,Berdiri,F8,4.318,3.466,9.232,11,P08,T5_regresi_mata
TE,Ngeed,2,Berdiri,O1,-1.788,-7.951,-3.094,11,P08,T5_regresi_mata
TE,Ngeed,2,Berdiri,O2,-2.445,-3.537,5.384,10,P08,T5_regresi_mata
TE,Ngeed,2,Berdiri,P3,1.316,-3.876,0.808,6,P08,T5_regresi_mata
TE,Ngeed,2,Berdiri,P4,-2.337,-3.274,-1.43,11,P08,T5_regresi_mata
TE,Ngeed,2,Berdiri,T3,2.921,-3.309,-0.739,11,P08,T5_regresi_mata
TE,Ngeed,2,Berdiri,T4,4.354,1.36,3.726,11,P08,T5_regresi_mata
TE,Ngeed,2,Berdiri,T5,-0.761,-6.308,-1.342,10,P08,T5_regresi_mata
TE,Ngeed,2,Berdiri,T6,-3.317,-6.346,-0.09,10,P08,T5_regresi_mata
TE,Ngeed,2,Gerak,C3,9.409,6.019,4.789,2,P08,T5_regresi_mata
TE,Ngeed,2,Gerak,F3,-0.158,-5.507,-4.834,2,P08,T5_regresi_mata
TE,Ngeed,2,Gerak,F7,-0.67,2.082,-2.135,2,P08,T5_regresi_mata
TE,Ngeed,2,Gerak,F8,-7.996,-8.227,-5.374,2,P08,T5_regresi_mata
TE,Ngeed,2,Gerak,O1,5.893,-2.27,0.082,2,P08,T5_regresi_mata
TE,Ngeed,2,Gerak,P3,8.331,2.015,4.319,1,P08,T5_regresi_mata
TE,Ngeed,2,Gerak,T3,1.654,-0.698,-1.081,2,P08,T5_regresi_mata
TE,Ngeed,2,Gerak,T4,-4.453,-4.087,-1.466,2,P08,T5_regresi_mata
TE,Ngeed,2,Naik,F3,8.376,13.606,13.289,1,P08,T5_regresi_mata
TE,Ngeed,2,Naik,F7,-3.365,0.896,-0.236,2,P08,T5_regresi_mata
TE,Ngeed,2,Naik,O1,1.743,5.057,3.433,2,P08,T5_regresi_mata
TE,Ngeed,2,Naik,T3,-3.069,-0.456,0.51,2,P08,T5_regresi_mata
TE,Ngeed,2,Tahan,C3,0.665,1.139,0.849,4,P08,T5_regresi_mata
TE,Ngeed,2,Tahan,C4,-1.228,0.594,0.029,10,P08,T5_regresi_mata
TE,Ngeed,2,Tahan,F3,-5.862,-2.014,-4.106,3,P08,T5_regresi_mata
TE,Ngeed,2,Tahan,F4,-1.092,3.578,1.92,7,P08,T5_regresi_mata
TE,Ngeed,2,Tahan,F7,-4.933,-5.229,-7.462,7,P08,T5_regresi_mata
TE,Ngeed,2,Tahan,F8,2.378,6.79,5.516,11,P08,T5_regresi_mata
TE,Ngeed,2,Tahan,O1,-5.44,-4.836,-4.728,7,P08,T5_regresi_mata
TE,Ngeed,2,Tahan,O2,-0.741,5.157,4.268,8,P08,T5_regresi_mata
TE,Ngeed,2,Tahan,P3,-3.809,-2.443,-2.269,4,P08,T5_regresi_mata
TE,Ngeed,2,Tahan,P4,2.906,3.103,1.122,8,P08,T5_regresi_mata
TE,Ngeed,2,Tahan,T3,-4.255,-4.116,-3.315,7,P08,T5_regresi_mata
TE,Ngeed,2,Tahan,T4,3.831,7.636,4.573,11,P08,T5_regresi_mata
TE,Ngeed,2,Tahan,T5,-0.675,-5.406,-5.444,4,P08,T5_regresi_mata
TE,Ngeed,2,Tahan,T6,-1.582,1.011,-2.058,8,P08,T5_regresi_mata
TE,Ngeed,3,Berdiri,C3,0.418,2.714,5.16,5,P08,T5_regresi_mata
TE,Ngeed,3,Berdiri,C4,-1.126,-2.031,-1.772,13,P08,T5_regresi_mata
TE,Ngeed,3,Berdiri,F3,4.421,4.095,5.153,7,P08,T5_regresi_mata
TE,Ngeed,3,Berdiri,F4,0.885,0.227,2.406,13,P08,T5_regresi_mata
TE,Ngeed,3,Berdiri,F7,4.876,2.167,2.959,10,P08,T5_regresi_mata
TE,Ngeed,3,Berdiri,F8,4.488,0.445,1.294,13,P08,T5_regresi_mata
TE,Ngeed,3,Berdiri,O1,1.726,1.306,3.24,13,P08,T5_regresi_mata
TE,Ngeed,3,Berdiri,O2,2.114,-1.678,1.473,5,P08,T5_regresi_mata
TE,Ngeed,3,Berdiri,P3,1.835,3.266,5.607,5,P08,T5_regresi_mata
TE,Ngeed,3,Berdiri,P4,2.493,-1.464,0.591,13,P08,T5_regresi_mata
TE,Ngeed,3,Berdiri,T3,3.748,2.142,4.708,13,P08,T5_regresi_mata
TE,Ngeed,3,Berdiri,T4,2.508,0.306,-0.692,13,P08,T5_regresi_mata
TE,Ngeed,3,Berdiri,T6,4.085,2.952,-3.306,1,P08,T5_regresi_mata
TE,Ngeed,3,Gerak,C3,2.994,-3.092,-9.869,1,P08,T5_regresi_mata
TE,Ngeed,3,Gerak,C4,3.073,1.224,-1.304,2,P08,T5_regresi_mata
TE,Ngeed,3,Gerak,F3,7.913,1.239,-2.768,2,P08,T5_regresi_mata
TE,Ngeed,3,Gerak,F4,8.15,5.995,3.244,2,P08,T5_regresi_mata
TE,Ngeed,3,Gerak,F7,4.833,1.839,-5.222,2,P08,T5_regresi_mata
TE,Ngeed,3,Gerak,F8,9.264,2.525,4.508,2,P08,T5_regresi_mata
TE,Ngeed,3,Gerak,O1,12.263,4.792,-4.324,1,P08,T5_regresi_mata
TE,Ngeed,3,Gerak,O2,11.088,4.35,2.385,2,P08,T5_regresi_mata
TE,Ngeed,3,Gerak,P3,3.703,-2.527,-5.851,1,P08,T5_regresi_mata
TE,Ngeed,3,Gerak,P4,6.509,-2.992,2.133,2,P08,T5_regresi_mata
TE,Ngeed,3,Gerak,T3,11.058,2.727,1.085,2,P08,T5_regresi_mata
TE,Ngeed,3,Gerak,T4,10.053,5.944,6.41,2,P08,T5_regresi_mata
TE,Ngeed,3,Gerak,T6,3.949,-0.928,-3.186,1,P08,T5_regresi_mata
TE,Ngeed,3,Naik,C3,-3.169,-7.026,-2.93,2,P08,T5_regresi_mata
TE,Ngeed,3,Naik,C4,4.144,3.295,1.291,2,P08,T5_regresi_mata
TE,Ngeed,3,Naik,F3,-5.322,-6.518,-2.698,2,P08,T5_regresi_mata
TE,Ngeed,3,Naik,F4,2.045,1.249,0.756,2,P08,T5_regresi_mata
TE,Ngeed,3,Naik,F7,1.893,1.043,-1.186,2,P08,T5_regresi_mata
TE,Ngeed,3,Naik,F8,1.37,3.673,0.579,2,P08,T5_regresi_mata
TE,Ngeed,3,Naik,O1,1.718,2.908,-1.33,2,P08,T5_regresi_mata
TE,Ngeed,3,Naik,O2,0.403,0.568,0.512,2,P08,T5_regresi_mata
TE,Ngeed,3,Naik,P3,-3.676,-4.426,-5.774,2,P08,T5_regresi_mata
TE,Ngeed,3,Naik,P4,0.256,3.192,3.194,2,P08,T5_regresi_mata
TE,Ngeed,3,Naik,T3,0.854,0.793,-0.905,2,P08,T5_regresi_mata
TE,Ngeed,3,Naik,T4,3.141,-1.694,0.666,2,P08,T5_regresi_mata
TE,Ngeed,3,Naik,T5,6.949,5.64,-0.165,2,P08,T5_regresi_mata
TE,Ngeed,3,Naik,T6,-1.708,-0.831,-4.196,2,P08,T5_regresi_mata
TE,Ngeed,3,Tahan,C3,0.215,-5.406,-3.109,9,P08,T5_regresi_mata
TE,Ngeed,3,Tahan,C4,4.459,1.434,2.575,11,P08,T5_regresi_mata
TE,Ngeed,3,Tahan,F3,-6.862,-8.426,-4.342,3,P08,T5_regresi_mata
TE,Ngeed,3,Tahan,F4,2.152,-0.59,1.176,7,P08,T5_regresi_mata
TE,Ngeed,3,Tahan,F7,-4.737,-4.575,-3.848,3,P08,T5_regresi_mata
TE,Ngeed,3,Tahan,F8,1.428,0.333,1.742,11,P08,T5_regresi_mata
TE,Ngeed,3,Tahan,O1,-3.031,-8.44,-6.071,7,P08,T5_regresi_mata
TE,Ngeed,3,Tahan,O2,3.821,2.918,2.404,11,P08,T5_regresi_mata
TE,Ngeed,3,Tahan,P3,-5.203,-8.711,-6.081,6,P08,T5_regresi_mata
TE,Ngeed,3,Tahan,P4,3.993,2.841,2.3,11,P08,T5_regresi_mata
TE,Ngeed,3,Tahan,T3,-0.87,-8.701,-1.118,3,P08,T5_regresi_mata
TE,Ngeed,3,Tahan,T4,6.391,3.141,2.877,11,P08,T5_regresi_mata
TE,Ngeed,3,Tahan,T5,-2.325,-9.649,-5.53,10,P08,T5_regresi_mata
TE,Ngeed,3,Tahan,T6,1.874,-3.386,-1.628,11,P08,T5_regresi_mata
TE,Ngeed,4,Berdiri,C4,-1.086,-0.103,-0.364,12,P08,T5_regresi_mata
TE,Ngeed,4,Berdiri,F4,-1.361,2.231,0.738,12,P08,T5_regresi_mata
TE,Ngeed,4,Berdiri,F7,8.504,8.247,4.612,4,P08,T5_regresi_mata
TE,Ngeed,4,Berdiri,F8,3.357,-2.291,-1.545,12,P08,T5_regresi_mata
TE,Ngeed,4,Berdiri,O1,-0.624,-2.908,-7.03,9,P08,T5_regresi_mata
TE,Ngeed,4,Berdiri,O2,-0.186,-0.406,0.061,8,P08,T5_regresi_mata
TE,Ngeed,4,Berdiri,P4,1.766,-1.255,-0.264,12,P08,T5_regresi_mata
TE,Ngeed,4,Berdiri,T3,-1.62,-1.397,-2.799,9,P08,T5_regresi_mata
TE,Ngeed,4,Berdiri,T4,5.654,-0.028,-1.525,12,P08,T5_regresi_mata
TE,Ngeed,4,Berdiri,T6,-2.115,-3.747,-6.74,1,P08,T5_regresi_mata
TE,Ngeed,4,Gerak,C4,12.63,5.647,3.311,2,P08,T5_regresi_mata
TE,Ngeed,4,Gerak,F4,1.849,3.589,2.616,2,P08,T5_regresi_mata
TE,Ngeed,4,Gerak,F8,8.419,1.698,1.643,2,P08,T5_regresi_mata
TE,Ngeed,4,Gerak,O1,8.793,0.272,1.598,2,P08,T5_regresi_mata
TE,Ngeed,4,Gerak,O2,12.292,-4.742,2.018,1,P08,T5_regresi_mata
TE,Ngeed,4,Gerak,P4,11.306,2.986,3.189,2,P08,T5_regresi_mata
TE,Ngeed,4,Gerak,T3,4.453,-0.22,-1.712,2,P08,T5_regresi_mata
TE,Ngeed,4,Gerak,T4,8.335,2.142,1.768,2,P08,T5_regresi_mata
TE,Ngeed,4,Gerak,T5,5.479,0.382,-0.336,2,P08,T5_regresi_mata
TE,Ngeed,4,Gerak,T6,8.954,-0.805,-2.481,2,P08,T5_regresi_mata
TE,Ngeed,4,Naik,C3,-2.901,-5.874,-8.163,2,P08,T5_regresi_mata
TE,Ngeed,4,Naik,C4,-1.48,0.201,1.728,1,P08,T5_regresi_mata
TE,Ngeed,4,Naik,F3,-1.976,-8.356,-5.665,2,P08,T5_regresi_mata
TE,Ngeed,4,Naik,F4,-1.991,-2.944,-2.14,2,P08,T5_regresi_mata
TE,Ngeed,4,Naik,F7,-4.847,-1.046,-5.043,2,P08,T5_regresi_mata
TE,Ngeed,4,Naik,F8,-6.526,-1.563,-1.117,2,P08,T5_regresi_mata
TE,Ngeed,4,Naik,O1,-5.083,1.769,-0.219,2,P08,T5_regresi_mata
TE,Ngeed,4,Naik,O2,-6.496,-1.282,0.43,1,P08,T5_regresi_mata
TE,Ngeed,4,Naik,P3,-10.406,-5.343,-11.449,2,P08,T5_regresi_mata
TE,Ngeed,4,Naik,P4,-2.199,-0.58,-0.643,2,P08,T5_regresi_mata
TE,Ngeed,4,Naik,T3,-0.638,-0.946,0.542,2,P08,T5_regresi_mata
TE,Ngeed,4,Naik,T4,-1.891,-0.181,-1.078,2,P08,T5_regresi_mata
TE,Ngeed,4,Naik,T5,-3.869,2.382,0.649,2,P08,T5_regresi_mata
TE,Ngeed,4,Naik,T6,-9.641,-5.412,-6.405,2,P08,T5_regresi_mata
TE,Ngeed,4,Tahan,C3,-4.3,-5.207,-5.93,12,P08,T5_regresi_mata
TE,Ngeed,4,Tahan,C4,1.228,2.56,3.624,12,P08,T5_regresi_mata
TE,Ngeed,4,Tahan,F3,-6.281,-6.16,-6.706,12,P08,T5_regresi_mata
TE,Ngeed,4,Tahan,F4,3.163,2.196,1.814,12,P08,T5_regresi_mata
TE,Ngeed,4,Tahan,F7,-2.267,0.031,-4.589,12,P08,T5_regresi_mata
TE,Ngeed,4,Tahan,F8,-1.269,1.132,2.202,12,P08,T5_regresi_mata
TE,Ngeed,4,Tahan,O1,0.073,2.203,-0.069,11,P08,T5_regresi_mata
TE,Ngeed,4,Tahan,O2,1.076,0.171,1.924,12,P08,T5_regresi_mata
TE,Ngeed,4,Tahan,P3,-6.927,-4.444,-6.679,12,P08,T5_regresi_mata
TE,Ngeed,4,Tahan,P4,1.78,1.047,1.86,12,P08,T5_regresi_mata
TE,Ngeed,4,Tahan,T3,-0.745,0.91,1.522,12,P08,T5_regresi_mata
TE,Ngeed,4,Tahan,T4,-3.033,-0.147,-0.432,12,P08,T5_regresi_mata
TE,Ngeed,4,Tahan,T5,2.16,3.738,2.368,10,P08,T5_regresi_mata
TE,Ngeed,4,Tahan,T6,-1.362,-0.877,-1.174,12,P08,T5_regresi_mata
TE,Agem Kanan,1,Berdiri,C3,-2.32,-1.405,-3.064,5,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Berdiri,C4,-0.59,-0.652,-0.083,11,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Berdiri,F3,3.232,1.094,1.735,2,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Berdiri,F4,6.359,4.864,3.552,9,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Berdiri,F7,-1.379,-6.583,-1.288,1,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Berdiri,F8,6.832,6.143,4.911,11,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Berdiri,Fp1,-1.505,0.856,-3.722,4,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Berdiri,Fp2,2.231,1.955,1.674,11,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Berdiri,O1,-7.481,-3.604,-5.9,1,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Berdiri,O2,4.091,2.11,3.069,10,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Berdiri,P3,-5.07,-4.405,-4.749,5,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Berdiri,P4,2.189,-0.528,-0.362,11,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Berdiri,T3,1.355,0.684,-1.006,1,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Berdiri,T4,8.495,6.759,3.172,11,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Berdiri,T5,1.176,2.306,-0.497,9,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Berdiri,T6,-1.882,-1.408,-1.698,10,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Gerak,F3,11.149,9.511,14.031,2,P08,T5_ICAmata_CCAotot
TE,Agem Kanan,1,Gerak,F7,-1.225,-7.187,-0.519,2,P08,T5_ICAmata_CCAotot
