jenis,fase,area,ukuran,n_penari,n_nonpenari,mean_penari,mean_nonpenari,hedges_g,p,artefak_rawan,p_fdr
EEG,TAHAN,temporal,beta_periodic_db,23,15,0.33129751182997824,0.25582116726103143,0.11425586211797566,0.7421293753222038,True,0.8920934692695417
EEG,TAHAN,parietal,mu_periodic_db,23,15,0.7585962718296545,0.9069237097666828,-0.10107343280452942,0.7462704983312513,False,0.8920934692695417
EEG,PRA,temporo-posterior,exponent_change,23,15,0.24351401186552976,0.2692807219324457,-0.09424815234451904,0.7736428011475381,False,0.9195297293639311
EEG,POST,frontal,offset_change,23,15,10.164055887324704,10.731724712275131,-0.08741102968723323,0.7866870556066115,False,0.9297210657169045
EEG,NAIK,frontotemporal,mu_periodic_db,23,15,1.1102444359863208,1.2329111126951677,-0.08323239345987221,0.8094424214175744,True,0.9506292704245701
EEG,NAIK,parietal,mu_periodic_db,23,15,1.3088641392464446,1.403118230761802,-0.07468923858413454,0.8142939044347202,False,0.9506292704245701
EEG,POST,oksipital,beta_periodic_db,23,15,0.19664800523524642,0.1403968669723815,0.07488062192272607,0.8222579816378704,False,0.9506292704245701
EEG,TAHAN,temporo-posterior,exponent_change,23,15,0.2719819288580605,0.24492004099156042,0.07354140523770113,0.8260490437514951,False,0.9506292704245701
EEG,TAHAN,temporal,exponent_change,23,15,0.19144131900009323,0.22103734862639926,-0.07550748435305402,0.8281122162130412,True,0.9506292704245701
EEG,TURUN,oksipital,beta_periodic_db,23,15,0.3087466819043629,0.3593617080144271,-0.0716481728958703,0.8376577520669598,False,0.9506292704245701
EEG,POST,frontopolar,beta_periodic_db,23,15,0.2536178594399425,0.2175686666113418,0.06699352027223589,0.8391071964524646,True,0.9506292704245701
EEG,PRA,frontal,offset_change,23,15,8.156455075111614,8.576652973456136,-0.0653465718815779,0.8430515122263675,False,0.9506292704245701
EEG,PRA,frontopolar,offset_change,23,15,9.142325869774576,8.71923822104422,0.06501525490215536,0.8455116107141609,True,0.9506292704245701
EEG,TURUN,temporal,exponent_change,23,15,0.21760839747627028,0.19214569648534402,0.06397108846379039,0.8511857530720862,True,0.9515811664686266
EEG,TURUN,frontopolar,exponent_change,23,15,0.3721589895818729,0.39627091440666307,-0.057626735747082894,0.8565891084959837,True,0.9515811664686266
EEG,TAHAN,frontal,exponent_change,23,15,0.15479581475543733,0.1773867052958625,-0.057995011628640694,0.8600829773851048,False,0.9515811664686266
